feature,mean_abs_correlation,max_abs_correlation
shape_x_attention,0.23513517466784664,0.9061141778291708
human_x_sad,0.20074693414253936,0.9061077618677214
motion_x_practice,0.17972311744150993,0.9060916454465813
fast_x_practice,0.16360334220880615,0.9060916454465813
loud_x_disgusted,0.1874436338291858,0.9060843727779894
human_x_benefit,0.1923641667812576,0.906068814272955
small_x_practice,0.19877550633046748,0.9058150184683523
color_x_slow,0.14527464970004908,0.9057980764348736
pattern_x_slow,0.15498076398681102,0.9057980764348736
weight_x_communication,0.1310470111774312,0.9056970672622668
audition_x_communication,0.1605582139177309,0.9056894259428565
consequential_x_benefit,0.16336039282864287,0.9056748207170554
caused_x_benefit,0.16286987604311964,0.9056748207170554
color_x_motion,0.20092251711928372,0.905557136576089
music_x_surprised,0.147463733485917,0.9055271856326831
music_x_short,0.1475034154504055,0.9055271856326831
high_x_fearful,0.1808575910944855,0.9053089007853219
practice_x_needs,0.15915844170641133,0.9051627952678643
pain_x_low,0.2048932836849917,0.90506027252911
low_x_unpleasant,0.19417116481781582,0.90506027252911
pain_x_short,0.19713463908949994,0.904901427108451
short_x_fearful,0.20765351538430454,0.904901427108451
dark_x_drive,0.12200822636513964,0.9047707881688496
shape_x_unpleasant,0.19106425002157854,0.9045337921270298
pattern_x_unpleasant,0.1815263747743323,0.9045337921270298
fast_x_texture,0.1943776226426337,0.9043626389092826
motion_x_texture,0.211065447007177,0.9043626389092826
large_x_low,0.1942799941172496,0.9042940087313772
loud_x_practice,0.16413357901507664,0.9041244913593057
landmark_x_disgusted,0.10196318964468162,0.9040647297717499
duration_x_communication,0.15793857150101334,0.9039964086777169
time_x_communication,0.14874754335507437,0.9039964086777169
texture_x_away,0.18840218124508856,0.9038446110491084
touch_x_practice,0.2004127361564768,0.9037341157080045
pattern_x_motion,0.21355480249614128,0.9035989729190589
scene_x_human,0.17208667038001663,0.9035678990882063
slow_x_texture,0.16966497766308924,0.9035494594776046
biomotion_x_landmark,0.13477455162523155,0.9034255290251225
body_x_landmark,0.13611340174719774,0.9034255290251225
dark_x_taste,0.12842060713823786,0.9034181185858338
dark_x_smell,0.12401246987511966,0.9034181185858338
cognition_x_surprised,0.19189340385446732,0.9034087504493584
biomotion_x_texture,0.16532967814752145,0.9032959693319262
human_x_drive,0.205964367841636,0.9032891426043491
dark_x_body,0.13928514201225564,0.9031353753896523
dark_x_face,0.13354211747894432,0.9031353753896523
low_x_landmark,0.14518542379716698,0.9030239489325544
dark_x_head,0.10184490532173601,0.9029567168811626
bright_x_fast,0.17922157457698462,0.9029280642213666
bright_x_motion,0.1881616139590773,0.9029280642213666
dark_x_pattern,0.16090177236770475,0.9029132549399174
high_x_angry,0.16199464759397367,0.9028837218537571
high_x_disgusted,0.16670150284854346,0.9028837218537571
biomotion_x_surprised,0.2110778092749363,0.9028753609288244
toward_x_sad,0.1990701293445959,0.9025255858643598
large_x_scene,0.1601903892135377,0.9024850781579803
head_x_caused,0.16937974444916512,0.90237352288543
head_x_consequential,0.1808450588360838,0.90237352288543
touch_x_speech,0.13810119776110916,0.9021618564804573
weight_x_lowerlimb,0.1542473758050384,0.9021342008434515
shape_x_surprised,0.2215488466507829,0.9020657676442454
pattern_x_surprised,0.2034993151804361,0.9020657676442454
large_x_motion,0.22022747672495713,0.9019816128877539
large_x_fast,0.2084437740744045,0.9019816128877539
fast_x_short,0.18940294806127309,0.9018530065831497
motion_x_short,0.19670635135067446,0.9018530065831497
lowerlimb_x_time,0.13063408616778466,0.9018373795606831
lowerlimb_x_duration,0.12310109789223561,0.9018373795606831
fearful_x_drive,0.21710513334600712,0.9016601498089951
unpleasant_x_drive,0.21373909722257678,0.9016204951368428
complexity_x_lowerlimb,0.16719769054482106,0.9013694179949964
long_x_fearful,0.17980297990289168,0.9013335939395563
high_x_taste,0.09112827016326656,0.9011660713128276
dark_x_touch,0.1656484484005071,0.9010923986432537
dark_x_texture,0.1571670405530181,0.9010923986432537
audition_x_consequential,0.23496845163594268,0.9010428026992202
music_x_long,0.1444075448232865,0.9010142460319064
motion_x_needs,0.16931293957087643,0.9008657843000177
fast_x_needs,0.17023396367083382,0.9008657843000177
texture_x_toward,0.19310410410755505,0.9008468195499166
high_x_communication,0.13204900072198186,0.9006750890300288
bright_x_pain,0.1510442706132478,0.9006595965498345
weight_x_practice,0.20978166752055413,0.9005137825442162
motion_x_near,0.1760680246804265,0.9002557133940369
fast_x_near,0.17589367247113497,0.9002557133940369
motion_x_number,0.13795186907567314,0.9001825773768087
fast_x_number,0.16866221791237757,0.9001825773768087
fast_x_touch,0.1957168011666675,0.9001603928054479
motion_x_touch,0.20473166673879176,0.9001603928054479
self_x_attention,0.1620302467451276,0.9000796661281457
high_x_upperlimb,0.1446749541557264,0.9000531197286108
large_x_harm,0.20958976378642036,0.9000398182192314
biomotion_x_path,0.1493871218060613,0.8997515647768818
body_x_path,0.14356012239701538,0.8997515647768818
temperature_x_practice,0.18012675428740688,0.8996016836034049
temperature_x_near,0.16754124802402268,0.8996016836034049
slow_x_weight,0.16833735461073387,0.8995353784233295
slow_x_shape,0.17322641671097422,0.8995353784233295
smell_x_human,0.14746585045657032,0.8993983632695292
face_x_smell,0.12989905070719399,0.8993983632695292
path_x_toward,0.1757677120556886,0.8993633954999977
temperature_x_caused,0.15472862089542036,0.8992876591700533
pain_x_cognition,0.16152434173649202,0.899277863366294
pattern_x_arousal,0.21553189139161671,0.899053515348139
pattern_x_attention,0.2218943732462831,0.899053515348139
biomotion_x_weight,0.1722464985214208,0.8988780306746029
slow_x_complexity,0.18104536148581651,0.8988206259902904
touch_x_attention,0.2084849838287243,0.8987758827814751
touch_x_arousal,0.19097367283526892,0.8987758827814751
communication_x_drive,0.18436725260179002,0.8983985523497026
complexity_x_temperature,0.1992457474965189,0.8980922827981592
consequential_x_needs,0.13648980269747674,0.8979971652698704
caused_x_needs,0.14386518622788985,0.8979971652698704
body_x_scene,0.15636078598957198,0.8979875334879608
temperature_x_taste,0.15752018940899493,0.8979697471059336
motion_x_music,0.16256415212922504,0.8979329477718148
fast_x_music,0.1640430270270638,0.8979329477718148
body_x_duration,0.15527488712252727,0.8979280825546406
biomotion_x_duration,0.17802121213064817,0.8979280825546406
near_x_benefit,0.17435997211071683,0.8976987191448859
loud_x_drive,0.2254362250492005,0.8976661690628432
smell_x_near,0.16463484953669197,0.8975302790369976
smell_x_practice,0.18107447641280755,0.8975302790369976
complexity_x_duration,0.16789255254118643,0.8974748515603163
vision_x_duration,0.15082855475323975,0.8974748515603163
high_x_head,0.11885991825894208,0.897471427851996
low_x_scene,0.1968604058618362,0.897437478155811
large_x_texture,0.17961230042912785,0.8974272939899122
cognition_x_fearful,0.17816480265796536,0.8973509074332946
speech_x_long,0.1862796367203339,0.8972428670443523
face_x_long,0.16106208293978067,0.8972428670443523
landmark_x_near,0.1197848024053104,0.8972016952289654
practice_x_landmark,0.11992676192208009,0.8972016952289654
music_x_toward,0.15145266356017145,0.8971435486228955
music_x_away,0.14382832833341375,0.8971435486228955
vision_x_number,0.10554264548924323,0.8971342865350497
pain_x_human,0.18606676953533074,0.8971251844947065
color_x_near,0.19706004679671224,0.8970458156009018
large_x_angry,0.20573677076919214,0.8969245916837562
large_x_disgusted,0.18218629126979588,0.8969245916837562
high_x_duration,0.1704352479026387,0.896687589146448
path_x_away,0.15926322812078902,0.8965661852099402
landmark_x_benefit,0.10829532805341635,0.8963786104355744
body_x_long,0.16316676481931186,0.8963483904797878
biomotion_x_long,0.18303905897289105,0.8963483904797878
sound_x_time,0.1669036378309149,0.8959061682670117
bright_x_taste,0.15814968279563063,0.8954853199108402
low_x_toward,0.2081099546043609,0.8953765230073746
low_x_away,0.16931380928683268,0.8952833079559543
music_x_cognition,0.13606796434335053,0.8951487498028835
large_x_consequential,0.20244568943044555,0.8949590626401069
large_x_caused,0.19135472111964527,0.8949590626401069
complexity_x_away,0.20234114249487198,0.8948409904141758
biomotion_x_fearful,0.2006465369053111,0.8948320562558186
sound_x_benefit,0.18922986293323515,0.8948282709388035
loud_x_benefit,0.19197513229197918,0.8948282709388035
smell_x_unpleasant,0.13623697644859867,0.8948280787184621
smell_x_disgusted,0.09397808584440857,0.8948280787184621
taste_x_human,0.1106498474629296,0.8947945215408135
biomotion_x_audition,0.19808614793620866,0.8947133714417478
large_x_path,0.18905975537275396,0.8945994652887005
large_x_away,0.18731623990876442,0.8945994652887005
lowerlimb_x_disgusted,0.16572669861586703,0.8944809643749924
biomotion_x_high,0.1448189116729754,0.8944540721534738
bright_x_complexity,0.17900738300564753,0.894442677632374
weight_x_needs,0.16791098385312067,0.8944091234229694
low_x_caused,0.19554007386056133,0.8943780939244185
low_x_short,0.16214270802023198,0.8943780939244185
pain_x_drive,0.19914273116335943,0.8941488277282674
sad_x_drive,0.1979632277237136,0.8941300646311681
social_x_cognition,0.2030169364568788,0.8940510012493279
path_x_human,0.1556536514079755,0.8937366587577297
pain_x_toward,0.18591356786854096,0.893719991533127
texture_x_arousal,0.1964726150147266,0.8936581270605644
texture_x_attention,0.20818323345414236,0.8936581270605644
short_x_caused,0.1873632340863927,0.8935312317959493
dark_x_path,0.16725651132078148,0.8935311517305315
short_x_unpleasant,0.20982134523815996,0.8933778564313741
short_x_angry,0.2021940498890423,0.8933778564313741
head_x_unpleasant,0.16696885300557085,0.8933673066624399
head_x_angry,0.1741161982087596,0.8933673066624399
body_x_smell,0.14052452608987148,0.8933193304587072
weight_x_self,0.1535931936939524,0.8928284784621697
high_x_consequential,0.19657478894624691,0.8927603067552989
loud_x_scene,0.22425092108235026,0.8923709848319601
temperature_x_texture,0.20141924042693116,0.8921615276427536
sound_x_long,0.19329826436472639,0.8919694063398299
audition_x_long,0.2059720372815977,0.8919694063398299
small_x_needs,0.16333835761113105,0.8919651355260547
small_x_near,0.18187914582185413,0.8919651355260547
toward_x_caused,0.16295666151176313,0.8918710497830582
toward_x_consequential,0.184404234432547,0.8918710497830582
number_x_drive,0.08893985650415194,0.8918671419348806
number_x_arousal,0.10131588836418025,0.8918671419348806
weight_x_number,0.12290129543254917,0.8916946115736447
low_x_angry,0.2119558968815597,0.8914631765252623
slow_x_low,0.17829535660130055,0.8910049111398008
smell_x_path,0.17763123251929752,0.8909997172217418
fast_x_smell,0.18100366893553962,0.8909997172217418
complexity_x_weight,0.20909004828569336,0.890907824217844
shape_x_complexity,0.2277806802646421,0.890907824217844
audition_x_scene,0.21287322245043197,0.890760609895792
scene_x_unpleasant,0.19085477096753636,0.8906260288384148
scene_x_fearful,0.20451176942739713,0.8906260288384148
away_x_caused,0.18011167714895995,0.890442183098242
away_x_short,0.14977879678332948,0.890442183098242
weight_x_path,0.1804252199706691,0.8902410317009191
communication_x_surprised,0.18304947692748808,0.890185010925176
biomotion_x_harm,0.20493120866269762,0.8899845648653064
body_x_harm,0.18252173451979317,0.8899845648653064
color_x_toward,0.17131398789949395,0.8897243322884223
weight_x_arousal,0.21642024072747812,0.8896796033394871
weight_x_attention,0.21865148990213953,0.8896796033394871
speech_x_smell,0.13580990797733097,0.8896480429103918
motion_x_caused,0.2240252920276572,0.8895379194228566
weight_x_human,0.17879499279169764,0.8894895081951371
music_x_near,0.1394376989608687,0.8892547899627621
music_x_needs,0.13165618204438304,0.8892547899627621
face_x_touch,0.14783334172084392,0.8892188713765053
face_x_texture,0.15300370029800361,0.8892188713765053
time_x_caused,0.1367613391296871,0.8890944974708248
texture_x_benefit,0.21386977309009483,0.8890582192135743
pattern_x_benefit,0.2077681932885729,0.8890582192135743
small_x_number,0.11917491714645248,0.8888773731435149
short_x_harm,0.20536488337847505,0.8887823619855122
shape_x_scene,0.1974572735609832,0.8886505773465592
weight_x_scene,0.19703558363569906,0.8886505773465592
lowerlimb_x_human,0.16740342968168456,0.8885716461268435
low_x_disgusted,0.1222125387181812,0.8885103162771882
time_x_drive,0.1423659773162956,0.8885007252625702
duration_x_drive,0.16231686769433157,0.8885007252625702
color_x_temperature,0.17681366095633747,0.8884600344951896
low_x_duration,0.17577210723724424,0.8883557325643578
music_x_caused,0.14433835166258047,0.8883373568827186
number_x_disgusted,0.11261947083154825,0.8882205214768554
duration_x_self,0.1502695421988857,0.8880177093964852
time_x_self,0.13847465354564387,0.8880177093964852
communication_x_cognition,0.1786219154585888,0.887957140501447
small_x_arousal,0.14376791069441408,0.8877719126212094
small_x_attention,0.15816923129661029,0.8877719126212094
dark_x_speech,0.15405453899251478,0.8875023930031911
sound_x_drive,0.20692691188737608,0.8870921603461998
color_x_self,0.132685879003088,0.8870700309065738
pattern_x_self,0.1459009023345459,0.8870700309065738
low_x_practice,0.15608393947612842,0.8869554715920785
low_x_communication,0.13861775807880475,0.8867973820689361
short_x_consequential,0.21047997646242522,0.8867492829635758
dark_x_sad,0.14187806147069956,0.8865292479365369
long_x_harm,0.17721952487751919,0.8865282116575267
pattern_x_disgusted,0.14365845428187624,0.8865096527301619
shape_x_disgusted,0.15354560815846283,0.8865096527301619
taste_x_attention,0.13395692541612836,0.8864036016392227
pattern_x_body,0.15582901434798868,0.8862468942118189
color_x_time,0.11805237344557276,0.8860739106931466
color_x_duration,0.14763886724777603,0.8860739106931466
self_x_needs,0.13788715926254425,0.8858180733900651
slow_sq,0.10583289858853728,0.8856167543837502
dark_x_surprised,0.17612493817661276,0.8854316441956416
near_x_toward,0.1733006809736768,0.8853209885702606
practice_x_toward,0.1778502754297215,0.8853209885702606
pattern_x_scene,0.20005035240024413,0.8850719527071907
texture_x_scene,0.20298140888790625,0.8850719527071907
upperlimb_x_fearful,0.18232674862479367,0.8850535224590286
smell_x_benefit,0.15350549857887533,0.8849099842687422
sound_x_scene,0.2030771811348047,0.8848138786969741
near_x_human,0.1730997534781557,0.8847870645559653
touch_x_human,0.15741804476494647,0.8847870645559653
time_x_consequential,0.1551346464951617,0.884760817755431
audition_x_social,0.19431912759845146,0.8847580890681722
social_x_fearful,0.20953843588257748,0.8847486161621998
social_x_harm,0.19138793627661174,0.8847486161621998
short_x_sad,0.20085539261024454,0.8847172358121627
away_x_consequential,0.19253959293684342,0.884691412132557
pain_x_long,0.16173588339298084,0.8846526089136896
loud_x_needs,0.16561480957995883,0.8846128543424963
audition_x_needs,0.15809344479129991,0.8846128543424963
color_x_arousal,0.1876516109243205,0.8845325336243078
color_x_attention,0.20136163228574294,0.8845325336243078
pain_x_duration,0.1986422428701745,0.884515886142945
large_x_body,0.17190283188157984,0.8843291507104067
vision_x_attention,0.2441880903314064,0.8842493888699048
head_x_surprised,0.15937078604070712,0.8841008313844916
low_x_high,0.17400890673805516,0.8838803742517916
toward_x_short,0.1408671632435073,0.8836888464883527
toward_x_duration,0.15059791394707783,0.8836888464883527
lowerlimb_x_drive,0.1504401918845692,0.8836773572886032
communication_x_sad,0.18167238802046673,0.8836402964727399
touch_x_away,0.16652806739450068,0.8834598049569273
low_x_lowerlimb,0.15430929749759748,0.8834026949269238
duration_x_human,0.18558585742560063,0.8833932982939091
time_x_human,0.1791639418473216,0.8833932982939091
head_x_disgusted,0.14793885123764747,0.8833645633698586
path_x_surprised,0.20328908056411038,0.8832626691272454
weight_x_toward,0.19098509845791936,0.8831390148858655
motion_x_time,0.17472893057205066,0.8831333615534641
motion_x_duration,0.19634876978478655,0.8831333615534641
lowerlimb_x_practice,0.1255507453467662,0.8830648973574702
motion_x_communication,0.16574939609786793,0.8830266296761523
fast_x_communication,0.1773782347304167,0.8830266296761523
pattern_x_face,0.15431985512577218,0.8829557201700369
communication_x_benefit,0.16408222321884425,0.8827364166306475
taste_x_self,0.09746704060119384,0.8825732201252389
dark_x_color,0.12725247590595515,0.8823772622307011
dark_x_disgusted,0.1459942096270427,0.8822833228101943
slow_x_duration,0.12705545694042097,0.88225308474674
slow_x_time,0.11651553741347317,0.88225308474674
large_x_time,0.15523197802813743,0.8819423172543717
large_x_duration,0.17657063857603056,0.8819423172543717
texture_x_cognition,0.1362071546902835,0.8819355270882706
touch_x_cognition,0.1371263584917933,0.8819355270882706
speech_x_communication,0.17353433871255375,0.8819096384168188
color_x_path,0.19169957968182502,0.8817035856419372
scene_x_attention,0.2076764405830431,0.8814586673151578
scene_x_arousal,0.190083609678437,0.8814586673151578
small_x_communication,0.11788847531458602,0.8813862617792287
small_x_angry,0.1220207305693178,0.8813576057214604
social_x_drive,0.2041265772099754,0.8812272555078635
motion_x_long,0.20758836707788433,0.8811532850788582
fast_x_long,0.20900442757325527,0.8811532850788582
body_x_pain,0.15306658216105642,0.8810072676623207
biomotion_x_pain,0.1781845703187911,0.8810072676623207
loud_x_cognition,0.1760379869033799,0.8807913748823928
sound_x_cognition,0.16322008656849651,0.8807913748823928
path_x_short,0.1701197451277268,0.8803106487664843
low_x_drive,0.19751411024231885,0.8802418739618236
face_x_near,0.15171940924444016,0.8802395321050652
face_x_needs,0.1472538662942966,0.8802395321050652
sound_x_number,0.17154866528633553,0.8800994811328141
loud_x_number,0.19294875078158422,0.8800994811328141
weight_x_benefit,0.18852478817257617,0.8796883540666873
shape_x_benefit,0.2033443195399381,0.8796883540666873
fast_x_benefit,0.18669079436957614,0.8796619042031911
motion_x_benefit,0.21109431325491437,0.8796619042031911
high_x_scene,0.18280707020405795,0.879626118491855
temperature_x_duration,0.14537730369038473,0.8795921648962081
temperature_x_time,0.11330880526920684,0.8795921648962081
sound_x_needs,0.14787193785568645,0.8795316109721838
biomotion_x_touch,0.17008476217664603,0.8794092715007283
low_x_surprised,0.19895530897284117,0.8793536513371155
scene_x_sad,0.17810418196830224,0.8793126434827231
bright_x_consequential,0.1502521237343061,0.8792167121490816
bright_x_harm,0.15887307329270917,0.8792167121490816
duration_x_caused,0.16528743507842172,0.8791332040360594
duration_x_consequential,0.1893982770050522,0.8791332040360594
color_x_body,0.14372547728234578,0.8790723849232929
smell_x_duration,0.11193218256830673,0.8788775588159708
smell_x_time,0.10744385370962113,0.8788775588159708
duration_x_benefit,0.14361393242979756,0.8786982887521375
time_x_benefit,0.13509118457839636,0.8786982887521375
low_x_sad,0.2118777292339814,0.8785550916783142
social_x_human,0.2121918573790873,0.878392217222768
human_x_communication,0.18796763982606407,0.878392217222768
color_x_away,0.19454829530758452,0.878295866348491
head_x_duration,0.13384831473174727,0.878018701578113
head_x_short,0.12861023481342854,0.878018701578113
complexity_x_taste,0.14371775746553397,0.8778673143638712
taste_x_scene,0.15278695830564296,0.8778673143638712
face_x_cognition,0.1784945103682312,0.8777779946994054
speech_x_cognition,0.1918656558124168,0.8777779946994054
path_x_scene,0.17581661988052946,0.8777237551132092
upperlimb_x_sad,0.1761855408602014,0.8774288567217493
head_x_drive,0.17127342115868885,0.8773677548568365
lowerlimb_x_sad,0.18002566074437307,0.8772841976070629
number_x_attention,0.09299581334901184,0.8772564840185063
time_x_long,0.12055846984834072,0.8772558447738616
duration_x_long,0.11448309487756392,0.8772558447738616
high_x_landmark,0.14404097384611736,0.8770648965178003
motion_x_slow,0.19038430994061134,0.8768386755328488
color_x_needs,0.16200418155629456,0.8768331835082647
smell_x_arousal,0.13611282781968642,0.8767379321624985
smell_x_attention,0.15786021296619024,0.8767379321624985
audition_x_number,0.17653170882009572,0.8764364521730772
face_x_communication,0.1674003699016079,0.8763956029756641
bright_x_color,0.1635764879742273,0.8763446369425163
duration_x_surprised,0.19561786883710927,0.8762788923657119
dark_x_high,0.16502652433219628,0.8760588593735652
bright_x_small,0.17035576919554968,0.8760122840436999
pattern_x_complexity,0.21798181710293724,0.8758445451839733
dark_x_away,0.16509720670282085,0.8757872244413624
biomotion_x_toward,0.16940097258895206,0.8757849385704891
body_x_toward,0.1684170098072101,0.8757849385704891
motion_x_smell,0.17323919042530128,0.8756607713540812
duration_x_cognition,0.18347516126065067,0.8755990162473472
time_x_cognition,0.1785006308994563,0.8755990162473472
toward_x_surprised,0.19015705454120552,0.8754964370244246
practice_x_communication,0.11963603552354957,0.8754654872932565
near_x_communication,0.12239682741046641,0.8754654872932565
lowerlimb_x_needs,0.1210244951621214,0.8753823334954491
lowerlimb_x_near,0.12223437100318509,0.8753823334954491
body_x_weight,0.17648195944283535,0.875357164775936
temperature_x_short,0.15753217322337326,0.8751720117094565
large_x_high,0.19526964844511102,0.8748201999386329
low_x_head,0.11339764446053649,0.874806920714334
weight_x_away,0.1870105124921159,0.8747840630524581
low_x_taste,0.09548326316381496,0.8747691616564002
motion_x_upperlimb,0.18851864819761552,0.8747243667910424
fast_x_upperlimb,0.17752140342830655,0.8747243667910424
temperature_x_path,0.1825715263225389,0.8745660742910791
toward_x_harm,0.2006145094421144,0.8744336210609746
low_x_consequential,0.21937441929700882,0.8743922090881857
high_x_sad,0.1778308200607568,0.8742265487428594
bright_x_music,0.1518646242613001,0.8741248809013287
dark_x_angry,0.1589190998184908,0.8740853266206755
music_x_consequential,0.1608398957147243,0.874052572656529
complexity_x_smell,0.14937562640556687,0.8738508851022481
smell_x_scene,0.15102929264308007,0.8738508851022481
large_x_touch,0.18765437799204693,0.8738347210762649
harm_x_drive,0.2099416727194449,0.8738000286840506
self_x_cognition,0.15815617385659936,0.873548360500122
upperlimb_x_duration,0.14190123205977725,0.8735441495465558
upperlimb_x_short,0.1254906209259886,0.8735441495465558
weight_x_time,0.14545083391452218,0.8730365882865083
shape_x_time,0.14602255850024476,0.8730365882865083
temperature_x_drive,0.16551972305447435,0.8729865698773115
speech_x_needs,0.15397737034816855,0.8727961944228754
complexity_x_social,0.1790236584364177,0.8727697664983888
vision_x_social,0.16978366093176037,0.8727697664983888
social_x_surprised,0.20611964217695986,0.8724619826195786
near_x_short,0.12776037787525496,0.8724274477123719
practice_x_short,0.12314635031926874,0.8724274477123719
practice_x_path,0.14550456903767744,0.8723285744292615
path_x_near,0.15093427739426596,0.8723285744292615
pattern_x_sad,0.16457482354510197,0.8721868778655548
shape_x_sad,0.18928018439601538,0.8721868778655548
bright_x_low,0.18866911445015896,0.8721035857287766
duration_x_fearful,0.20666285970302684,0.8720773657234059
duration_x_unpleasant,0.20890817211720253,0.8720773657234059
benefit_x_arousal,0.16529662303952614,0.8719632801000785
benefit_x_drive,0.17039785505505362,0.8719632801000785
dark_x_complexity,0.1535422499119734,0.8718325258371713
vision_x_arousal,0.23610225193444595,0.8714234103089359
low_x_near,0.1558491924397877,0.870862866770775
duration_x_sad,0.1919502630453152,0.8706877924984145
temperature_x_scene,0.17395227796259305,0.8706480491046568
time_x_short,0.12578320679246655,0.8705258911668043
practice_x_away,0.14546743159943856,0.8705240922141501
near_x_away,0.14852771665893597,0.8705240922141501
number_x_benefit,0.09340445995437142,0.8704511716596195
smell_x_upperlimb,0.1436148602354499,0.8702254918403385
pain_x_landmark,0.11176929428300628,0.8702130558427146
lowerlimb_x_benefit,0.15412399303502286,0.870201963829369
small_x_benefit,0.1763143145277553,0.8701544272332733
slow_x_touch,0.17171291946131986,0.8701539568604374
needs_x_attention,0.12407185165383645,0.8701100375693258
complexity_x_scene,0.16149697157183102,0.870032165276987
toward_x_drive,0.1592402710474618,0.8696050770970003
fast_x_scene,0.2086013760697957,0.8695978541903483
loud_x_long,0.2163829342060556,0.8695694374069385
time_x_unpleasant,0.17184380926755718,0.8695599644075251
time_x_angry,0.16121889726632121,0.8695599644075251
slow_x_body,0.17102281048168808,0.8695514905834306
away_x_sad,0.2014361109285896,0.8694822222644962
away_x_unpleasant,0.2012336382798524,0.8694822222644962
long_x_cognition,0.18753010390705036,0.8694711540599303
small_x_complexity,0.16295445431661068,0.869442798406068
number_x_needs,0.10706955816945915,0.8692081503397303
slow_x_human,0.17911557571608316,0.8691296837543301
self_x_unpleasant,0.16766511700367245,0.8690847982780423
self_x_angry,0.16619592355567187,0.8690847982780423
pattern_x_time,0.15899474523950868,0.8689349864352869
benefit_x_attention,0.16490239230975656,0.8689240023758088
scene_x_disgusted,0.16365907717506167,0.8689213615582124
scene_x_angry,0.19842682464901457,0.8689213615582124
low_x_time,0.16609834736210144,0.8688253355267987
head_x_social,0.166466174808374,0.8686954893760478
speech_x_time,0.16889065196795525,0.8685507350786091
speech_x_duration,0.16894398510638636,0.8685507350786091
large_x_human,0.1805601703834585,0.8683689541351266
duration_x_harm,0.21138192630868172,0.8682599843053505
touch_x_toward,0.18209616491949007,0.8681290623762307
self_x_surprised,0.15607744779848462,0.8678926862220087
fast_x_duration,0.19972260753566679,0.8678396432805077
biomotion_x_scene,0.15908341366359977,0.8678285020771441
touch_x_benefit,0.1999711572133701,0.867641612937725
temperature_x_lowerlimb,0.13681888796676311,0.8675067283791985
fast_x_slow,0.2089298432702548,0.8673072489033808
low_x_number,0.16367665677691687,0.8672954065131753
landmark_x_harm,0.13849227663636154,0.8667620413240135
time_x_sad,0.15850610338190482,0.8666086923246061
pain_x_social,0.18694394444508794,0.8662922519886566
touch_x_landmark,0.13385584554144014,0.8660233330741416
time_x_disgusted,0.15316372988495505,0.8659009836269518
bright_x_head,0.14855646277499238,0.8658956420615481
complexity_x_texture,0.21928441199334509,0.8658624795909149
color_x_scene,0.1946562900490527,0.8656219121207052
lowerlimb_x_surprised,0.19209957316376047,0.865541905297839
communication_x_fearful,0.19587758317044798,0.8655045600568132
large_x_surprised,0.21601427087489325,0.8654292142737279
small_x_upperlimb,0.16983960375594973,0.8652822303308342
audition_x_drive,0.2127271432349605,0.8652792544645016
path_x_duration,0.16656248458720763,0.8650037445366411
path_x_time,0.14694661577927032,0.8650037445366411
low_x_smell,0.14748413689650644,0.8648788923477048
small_x_self,0.15101182016409975,0.8648703069012909
bright_x_short,0.14038460123433158,0.8648660100904277
bright_x_caused,0.13118069623214335,0.8648660100904277
slow_x_number,0.10928693924100451,0.8641805436953045
upperlimb_x_human,0.18279516509087096,0.8641751426702959
sound_x_self,0.15411570263815882,0.8641228710187742
low_x_self,0.13347182798517687,0.8641228710187742
lowerlimb_x_scene,0.13286714845801098,0.8640663565880068
cognition_x_benefit,0.17830932547189596,0.8639003076316955
motion_x_drive,0.23783826987377887,0.8638200566173854
fast_x_drive,0.22662870827550818,0.8638200566173854
large_x_toward,0.19776745272863147,0.8630040486197901
surprised_x_drive,0.2073083445064531,0.8630006824340071
small_x_duration,0.11529871519691488,0.8628927338270818
small_x_short,0.12295406339115617,0.8628927338270818
head_x_needs,0.13123065037994008,0.8628280141346053
head_x_near,0.14235749510106188,0.8628280141346053
lowerlimb_x_short,0.1289118232677292,0.8627279446056767
cognition_x_needs,0.14799959045393413,0.8625330628611145
complexity_x_consequential,0.23359375495707588,0.8624550372195491
vision_x_consequential,0.21592605171780688,0.8624550372195491
large_x_smell,0.1472472840280381,0.862293670250297
smell_x_landmark,0.1127678404371049,0.862293670250297
bright_x_surprised,0.15679902299528714,0.8620426394915707
shape_x_short,0.18251014671923058,0.8619904441604381
pattern_x_short,0.1776770504391376,0.8619904441604381
lowerlimb_x_path,0.12147109535098136,0.8619686189205572
short_x_communication,0.16237753393480076,0.8619620969232159
color_x_complexity,0.2018076976946391,0.8619535160785178
color_x_surprised,0.18708823480040848,0.8619149682747264
taste_x_time,0.10772268800645188,0.8618639032443379
taste_x_duration,0.1040898426972633,0.8618639032443379
head_x_communication,0.14607459936535805,0.8617659368806908
head_x_toward,0.1288164322313595,0.861613566205117
lowerlimb_x_social,0.14753034286987074,0.8614779874805998
slow_x_attention,0.2003080079443691,0.8612478166184389
slow_x_arousal,0.21426744711116305,0.8612478166184389
color_x_fearful,0.17356909123256886,0.8611239956669973
duration_x_angry,0.2058266796290318,0.8608490804362312
lowerlimb_x_fearful,0.18376951582794931,0.8607972496231663
motion_x_scene,0.2113808249642859,0.8605845060913874
color_x_upperlimb,0.18816098575710896,0.8604338113622436
shape_x_self,0.15802680233477878,0.8603860730510433
slow_x_lowerlimb,0.13030927266793438,0.8603766959368545
scene_x_consequential,0.1775442948049034,0.8601525700313281
