feature_1,feature_2,correlation,abs_correlation
weight,fearful,-0.23706004710604212,0.23706004710604212
temperature,angry,-0.23636622074901747,0.23636622074901747
small,human,-0.23631042968208166,0.23631042968208166
slow,toward,0.23602615115470918,0.23602615115470918
social,happy,0.23598873130375925,0.23598873130375925
touch,away,0.23588137217949456,0.23588137217949456
complexity,head,-0.23563277690095674,0.23563277690095674
small,communication,-0.23549225608778593,0.23549225608778593
scene,disgusted,-0.23527387457031435,0.23527387457031435
face,audition,0.23507373746419585,0.23507373746419585
long,self,0.23503666966041123,0.23503666966041123
slow,touch,0.2348697314299677,0.2348697314299677
social,sad,0.23475578922657545,0.23475578922657545
temperature,long,-0.23468273995554279,0.23468273995554279
speech,benefit,0.23433870244682808,0.23433870244682808
touch,communication,-0.23404672762900758,0.23404672762900758
speech,attention,0.23374681206806597,0.23374681206806597
taste,human,-0.2336925047037921,0.2336925047037921
near,long,-0.23357773793635533,0.23357773793635533
near,benefit,0.23344327661100756,0.23344327661100756
dark,caused,-0.23279843671622433,0.23279843671622433
path,cognition,-0.232111676411962,0.232111676411962
large,communication,-0.23091058252469773,0.23091058252469773
music,happy,0.23078306236695997,0.23078306236695997
smell,self,-0.22939451161984728,0.22939451161984728
weight,scene,0.22938680080846335,0.22938680080846335
vision,taste,0.2286430068140433,0.2286430068140433
large,lowerlimb,0.22849003830069992,0.22849003830069992
vision,loud,0.22827746594952938,0.22827746594952938
shape,fearful,-0.227902738339194,0.227902738339194
communication,angry,0.2277162297832715,0.2277162297832715
bright,long,-0.22769523364217523,0.22769523364217523
shape,high,0.22755022949222437,0.22755022949222437
high,away,0.2250139362212863,0.2250139362212863
motion,face,0.22479542247413603,0.22479542247413603
audition,head,0.2246502611784994,0.2246502611784994
social,disgusted,0.22392776241678225,0.22392776241678225
music,consequential,-0.22380379699226471,0.22380379699226471
cognition,benefit,0.2234862667531189,0.2234862667531189
texture,pain,-0.22340874476133124,0.22340874476133124
shape,loud,0.22306708385863808,0.22306708385863808
number,needs,0.22247479423688088,0.22247479423688088
texture,harm,-0.2218842565050575,0.2218842565050575
small,harm,-0.22184719683738552,0.22184719683738552
vision,duration,-0.2213425980108823,0.2213425980108823
complexity,drive,-0.22025337342636084,0.22025337342636084
sound,upperlimb,0.2202485953259443,0.2202485953259443
motion,taste,-0.21929938572279076,0.21929938572279076
bright,face,-0.21918656038107012,0.21918656038107012
head,landmark,-0.2184552606838943,0.2184552606838943
long,fearful,0.21792802027712335,0.21792802027712335
color,time,-0.21776827670347906,0.21776827670347906
large,attention,0.2171955551934381,0.2171955551934381
pattern,attention,-0.21704541126060847,0.21704541126060847
pattern,face,-0.21652197021476738,0.21652197021476738
low,self,-0.21613844245506036,0.21613844245506036
biomotion,away,0.21587124933727514,0.21587124933727514
speech,smell,-0.21538355049801566,0.21538355049801566
low,needs,-0.21499317639550974,0.21499317639550974
high,needs,-0.21496888762118435,0.21496888762118435
weight,speech,-0.21486839077772024,0.21486839077772024
temperature,arousal,-0.2144610477123892,0.2144610477123892
short,cognition,0.21404902920302654,0.21404902920302654
bright,happy,0.21404514501257332,0.21404514501257332
vision,fearful,-0.21385638065486626,0.21385638065486626
pattern,large,0.2134704645240214,0.2134704645240214
speech,arousal,0.2132355850895957,0.2132355850895957
pain,practice,-0.21205861268751333,0.21205861268751333
color,body,-0.21205709978669626,0.21205709978669626
audition,short,0.2117729155168958,0.2117729155168958
slow,angry,-0.21109143174534578,0.21109143174534578
scene,consequential,-0.2107928761632102,0.2107928761632102
time,drive,0.21036041782366446,0.21036041782366446
motion,human,0.20982744068992923,0.20982744068992923
smell,scene,0.209653090377986,0.209653090377986
small,head,0.20916739297821932,0.20916739297821932
sound,cognition,-0.20910893440892112,0.20910893440892112
face,practice,-0.20890424134254507,0.20890424134254507
speech,cognition,0.20889035792715627,0.20889035792715627
fast,surprised,0.2085868088393425,0.2085868088393425
motion,head,-0.20858498940158077,0.20858498940158077
toward,drive,-0.2084711712083038,0.2084711712083038
temperature,near,0.20783338837129334,0.20783338837129334
shape,music,0.20736785774376357,0.20736785774376357
practice,self,0.20627975612114294,0.20627975612114294
small,speech,-0.20610468575379762,0.20610468575379762
smell,happy,0.20608245443164938,0.20608245443164938
weight,sound,0.20605696392615913,0.20605696392615913
complexity,short,-0.20602239751696957,0.20602239751696957
scene,sad,-0.20600020185284723,0.20600020185284723
low,path,0.20583544213207075,0.20583544213207075
complexity,communication,-0.20561971837055562,0.20561971837055562
color,face,-0.20561649036790303,0.20561649036790303
smell,long,-0.20544944334897763,0.20544944334897763
loud,near,-0.20536237359898404,0.20536237359898404
body,path,0.20528240575916606,0.20528240575916606
face,texture,-0.20484203934739553,0.20484203934739553
short,angry,0.20329250891210673,0.20329250891210673
color,complexity,0.20323960881185166,0.20323960881185166
head,lowerlimb,-0.20319973624248858,0.20319973624248858
low,upperlimb,0.20279465519845336,0.20279465519845336
lowerlimb,scene,0.20182564293217298,0.20182564293217298
time,happy,0.2016676145666142,0.2016676145666142
color,benefit,-0.2012012484102808,0.2012012484102808
dark,taste,0.20070844541219923,0.20070844541219923
audition,self,-0.20015184170770958,0.20015184170770958
weight,away,0.19969556840070227,0.19969556840070227
short,sad,0.1996947704797501,0.1996947704797501
taste,away,-0.19961758137103208,0.19961758137103208
smell,unpleasant,-0.19952279809304013,0.19952279809304013
dark,consequential,-0.1993025381653251,0.1993025381653251
high,self,-0.19871568643693852,0.19871568643693852
low,surprised,0.19867934079954755,0.19867934079954755
slow,scene,0.19865134530221132,0.19865134530221132
audition,social,0.19854496972850616,0.19854496972850616
loud,practice,-0.1985213465147199,0.1985213465147199
consequential,self,0.19849798241804986,0.19849798241804986
high,practice,-0.19849322409380923,0.19849322409380923
smell,fearful,-0.19797176942727704,0.19797176942727704
lowerlimb,landmark,0.19796107773466506,0.19796107773466506
color,attention,-0.1978272053629141,0.1978272053629141
taste,path,-0.19761852483356318,0.19761852483356318
head,long,-0.1973600218797282,0.1973600218797282
smell,attention,-0.19700937581118394,0.19700937581118394
fast,arousal,0.19695348706404714,0.19695348706404714
bright,practice,0.19683642679612118,0.19683642679612118
small,disgusted,-0.19671468589411542,0.19671468589411542
upperlimb,angry,-0.1963959067618442,0.1963959067618442
near,number,0.19614990914521369,0.19614990914521369
landmark,cognition,-0.19613933534450795,0.19613933534450795
taste,unpleasant,-0.1960487240578746,0.1960487240578746
head,social,0.19593779173946574,0.19593779173946574
drive,needs,0.19585435641089588,0.19585435641089588
body,temperature,-0.19577114925199243,0.19577114925199243
sound,path,0.19575987759612257,0.19575987759612257
taste,lowerlimb,-0.1956212002320953,0.1956212002320953
scene,unpleasant,-0.19557620308158716,0.19557620308158716
sound,scene,0.19557373464084626,0.19557373464084626
biomotion,audition,0.19545172676874822,0.19545172676874822
duration,drive,0.19541531687763197,0.19541531687763197
fearful,drive,0.1953420196365041,0.1953420196365041
path,duration,0.19510652819186056,0.19510652819186056
motion,upperlimb,0.19501488022177244,0.19501488022177244
vision,music,0.19495489929235502,0.19495489929235502
music,arousal,0.19468676598664064,0.19468676598664064
music,harm,-0.19462682140788057,0.19462682140788057
near,away,0.19415683669448106,0.19415683669448106
away,cognition,-0.1940988864297219,0.1940988864297219
color,fearful,-0.19407398390046832,0.19407398390046832
face,benefit,0.19391164620988108,0.19391164620988108
upperlimb,disgusted,-0.19391141582244506,0.19391141582244506
loud,taste,-0.19355664433122025,0.19355664433122025
face,temperature,-0.1935547073005837,0.1935547073005837
bright,large,0.19339494080219555,0.19339494080219555
vision,biomotion,0.1929530545712526,0.1929530545712526
face,lowerlimb,0.19283597935478664,0.19283597935478664
texture,pleasant,0.1926339396939271,0.1926339396939271
audition,fearful,0.19212293156282373,0.19212293156282373
face,drive,0.19140786514659877,0.19140786514659877
number,time,0.1906311329419163,0.1906311329419163
fast,communication,-0.19031703081497328,0.19031703081497328
fast,temperature,0.19026270924137578,0.19026270924137578
pain,taste,-0.19017307687001178,0.19017307687001178
loud,upperlimb,0.18971359843830138,0.18971359843830138
temperature,upperlimb,0.18960321964941756,0.18960321964941756
dark,complexity,0.18922846249700456,0.18922846249700456
near,time,-0.189184531475389,0.189184531475389
large,short,-0.18896153629326093,0.18896153629326093
low,arousal,0.1889341537457791,0.1889341537457791
consequential,happy,-0.1888033652035186,0.1888033652035186
caused,human,0.18852839084834144,0.18852839084834144
color,pleasant,0.1883656102164762,0.1883656102164762
dark,speech,-0.1882922524441689,0.1882922524441689
large,taste,-0.18817587055140977,0.18817587055140977
slow,drive,-0.18786519800476872,0.18786519800476872
dark,fearful,0.18760513723934868,0.18760513723934868
slow,human,0.18737685129203407,0.18737685129203407
face,angry,0.18726628932332415,0.18726628932332415
upperlimb,surprised,-0.18722786072856812,0.18722786072856812
complexity,angry,-0.18700762700067278,0.18700762700067278
shape,away,0.1869877641295097,0.1869877641295097
biomotion,attention,0.18694407812640904,0.18694407812640904
short,needs,-0.18693354496589734,0.18693354496589734
landmark,surprised,-0.1865119723491243,0.1865119723491243
upperlimb,lowerlimb,0.1857136270562346,0.1857136270562346
near,short,-0.18567352339714166,0.18567352339714166
complexity,texture,0.18546108520282056,0.18546108520282056
temperature,scene,0.18543304276854808,0.18543304276854808
bright,fearful,-0.18535972624121164,0.18535972624121164
loud,cognition,-0.1848343887784056,0.1848343887784056
fast,taste,-0.18472741527140701,0.18472741527140701
human,attention,0.18461876842561603,0.18461876842561603
loud,unpleasant,0.18408566224367875,0.18408566224367875
body,smell,-0.1840840001890325,0.1840840001890325
sound,taste,-0.1839357687765666,0.1839357687765666
path,communication,-0.18392875544162363,0.18392875544162363
sound,needs,-0.1837433841679967,0.1837433841679967
dark,toward,0.18357505738861982,0.18357505738861982
temperature,low,0.1835556895027148,0.1835556895027148
slow,low,0.1834420916689877,0.1834420916689877
scene,communication,-0.18314177657265218,0.18314177657265218
pattern,motion,0.1829149964428953,0.1829149964428953
speech,toward,-0.18246743413932348,0.18246743413932348
lowerlimb,toward,0.18235026881884314,0.18235026881884314
audition,upperlimb,0.18232466718088572,0.18232466718088572
long,unpleasant,0.1820173528736939,0.1820173528736939
social,unpleasant,0.1816431331743698,0.1816431331743698
speech,taste,-0.18157492494847752,0.18157492494847752
complexity,away,0.1815203750834122,0.1815203750834122
slow,sad,-0.18126895598343454,0.18126895598343454
upperlimb,consequential,-0.18115846606003322,0.18115846606003322
practice,duration,-0.1809717154841896,0.1809717154841896
time,consequential,0.18082600776072552,0.18082600776072552
path,attention,0.18081450912040842,0.18081450912040842
number,arousal,-0.18078503958685138,0.18078503958685138
high,benefit,-0.18071364380708277,0.18071364380708277
slow,texture,0.1806861482051249,0.1806861482051249
biomotion,self,0.18056861914435404,0.18056861914435404
small,landmark,-0.18035210216430045,0.18035210216430045
loud,benefit,-0.18022117071232058,0.18022117071232058
audition,harm,0.18019654964507317,0.18019654964507317
low,near,-0.18006233723060705,0.18006233723060705
touch,harm,-0.17991819813353885,0.17991819813353885
large,harm,0.17958688822728036,0.17958688822728036
cognition,attention,0.17954363209320276,0.17954363209320276
head,scene,-0.1795134847901677,0.1795134847901677
fast,short,0.1793601450930868,0.1793601450930868
slow,near,0.17875703393969244,0.17875703393969244
temperature,sound,0.1787381223831401,0.1787381223831401
small,short,-0.1781907387365232,0.1781907387365232
near,drive,-0.17815766356569215,0.17815766356569215
complexity,disgusted,-0.17808718468365478,0.17808718468365478
smell,near,0.17803123219219583,0.17803123219219583
speech,consequential,0.17774419476178313,0.17774419476178313
large,caused,-0.17769999437930534,0.17769999437930534
temperature,benefit,-0.17691423150363506,0.17691423150363506
slow,social,-0.1768100693730878,0.1768100693730878
slow,face,0.17671542701794052,0.17671542701794052
harm,needs,-0.17666398970839964,0.17666398970839964
toward,sad,-0.17640055013905964,0.17640055013905964
face,touch,-0.17619110203276117,0.17619110203276117
toward,communication,-0.1761474924217152,0.1761474924217152
slow,upperlimb,0.17590461136213648,0.17590461136213648
scene,short,-0.17586206006387464,0.17586206006387464
near,harm,-0.17582455585661938,0.17582455585661938
slow,disgusted,-0.17534540061355045,0.17534540061355045
weight,attention,-0.17529567725085005,0.17529567725085005
complexity,self,-0.1752875196853435,0.1752875196853435
short,disgusted,0.17523266805722038,0.17523266805722038
music,disgusted,-0.1746322705942104,0.1746322705942104
temperature,surprised,-0.17439268925753582,0.17439268925753582
color,scene,0.17390452993925545,0.17390452993925545
complexity,smell,0.1738602202277027,0.1738602202277027
landmark,caused,-0.1737688497321515,0.1737688497321515
self,unpleasant,-0.17360265559436674,0.17360265559436674
body,near,0.17358665728731765,0.17358665728731765
complexity,temperature,0.17276148124813445,0.17276148124813445
duration,surprised,0.17272820386871499,0.17272820386871499
motion,pain,0.17265265132306037,0.17265265132306037
biomotion,upperlimb,0.17234722536550792,0.17234722536550792
practice,human,-0.17203988205620582,0.17203988205620582
temperature,sad,-0.17202754013950566,0.17202754013950566
slow,surprised,-0.1719242142855977,0.1719242142855977
bright,sound,0.17178260068615372,0.17178260068615372
temperature,disgusted,-0.17174706588143218,0.17174706588143218
pattern,fast,0.17154788678059435,0.17154788678059435
bright,arousal,-0.171542559239515,0.171542559239515
unpleasant,drive,0.17151924087305084,0.17151924087305084
music,needs,-0.17142476546867905,0.17142476546867905
touch,pain,-0.1712384440856023,0.1712384440856023
complexity,body,0.1708951123925935,0.1708951123925935
color,near,0.17043419720770495,0.17043419720770495
high,near,-0.17004553095969732,0.17004553095969732
head,harm,-0.17001441502214568,0.17001441502214568
dark,scene,0.16939478268332617,0.16939478268332617
complexity,face,0.16916195209642504,0.16916195209642504
large,temperature,0.16915206268270133,0.16915206268270133
head,away,-0.16861861685195115,0.16861861685195115
weight,path,0.16857108483999383,0.16857108483999383
head,pleasant,0.16823974758298518,0.16823974758298518
pleasant,surprised,-0.16818010938960976,0.16818010938960976
practice,benefit,0.16809141000446662,0.16809141000446662
duration,attention,0.16790215830069644,0.16790215830069644
number,attention,-0.16777350497983534,0.16777350497983534
touch,needs,0.16765335232068548,0.16765335232068548
low,taste,-0.16756871819135552,0.16756871819135552
scene,benefit,0.16753609130433392,0.16753609130433392
music,caused,-0.16753262676770195,0.16753262676770195
time,pleasant,0.16703439762645442,0.16703439762645442
texture,music,0.16688703790121426,0.16688703790121426
dark,short,-0.16673991681235117,0.16673991681235117
body,benefit,0.1663781698566186,0.1663781698566186
vision,path,0.1663620846180461,0.1663620846180461
temperature,loud,0.1663461116891091,0.1663461116891091
slow,temperature,0.16630879600434975,0.16630879600434975
human,surprised,0.16620583391093494,0.16620583391093494
audition,path,0.1656982427362728,0.1656982427362728
music,head,0.16567689212729522,0.16567689212729522
vision,lowerlimb,0.1656708458871708,0.1656708458871708
audition,number,-0.165501747980474,0.165501747980474
pattern,pleasant,0.1654568356276905,0.1654568356276905
upperlimb,benefit,0.16545311755133224,0.16545311755133224
dark,large,0.16520866075168167,0.16520866075168167
disgusted,drive,0.16509370930357048,0.16509370930357048
speech,surprised,0.1649227100592536,0.1649227100592536
slow,consequential,-0.1649212114275328,0.1649212114275328
color,harm,-0.16483693936746563,0.16483693936746563
smell,landmark,0.1648299969348886,0.1648299969348886
motion,arousal,0.1648054121024228,0.1648054121024228
small,audition,-0.16463338491649868,0.16463338491649868
face,attention,0.16453869796080706,0.16453869796080706
upperlimb,cognition,-0.16407236053915425,0.16407236053915425
taste,near,0.16384827148390596,0.16384827148390596
face,social,0.16379897851377564,0.16379897851377564
slow,arousal,-0.1637607106564298,0.1637607106564298
bright,surprised,-0.16346362812148651,0.16346362812148651
vision,audition,0.1633092863628739,0.1633092863628739
self,fearful,-0.16307430650993268,0.16307430650993268
pain,away,0.16256065463009667,0.16256065463009667
toward,short,0.16240892492160638,0.16240892492160638
weight,loud,0.16231699792192444,0.16231699792192444
long,angry,0.1621057029801955,0.1621057029801955
benefit,surprised,-0.1619482207623972,0.1619482207623972
landmark,long,0.1619291677732306,0.1619291677732306
vision,pleasant,0.16156589500005095,0.16156589500005095
speech,lowerlimb,0.16146325182999285,0.16146325182999285
high,upperlimb,0.1607345843476922,0.1607345843476922
landmark,path,0.16045750544894505,0.16045750544894505
smell,harm,-0.16036100653784044,0.16036100653784044
bright,motion,0.16034108632299213,0.16034108632299213
large,drive,-0.15990186235938578,0.15990186235938578
low,cognition,-0.15981268516524003,0.15981268516524003
complexity,taste,-0.15979375397446569,0.15979375397446569
fast,long,-0.15970577639842093,0.15970577639842093
number,duration,0.15945335796562113,0.15945335796562113
motion,fearful,0.15929111939265764,0.15929111939265764
small,self,-0.1591431152591841,0.1591431152591841
biomotion,harm,0.15896235721337806,0.15896235721337806
high,long,-0.15894949266288677,0.15894949266288677
landmark,angry,-0.15880569690984453,0.15880569690984453
taste,duration,-0.15867320973916463,0.15867320973916463
path,scene,0.1586497377846807,0.1586497377846807
cognition,fearful,0.1577084624365037,0.1577084624365037
smell,away,-0.15764732697349804,0.15764732697349804
away,attention,0.1576221411018244,0.1576221411018244
touch,pleasant,0.1575998860525612,0.1575998860525612
toward,social,-0.15744520293002176,0.15744520293002176
body,taste,-0.15675591749476964,0.15675591749476964
pattern,pain,-0.1566670519667763,0.1566670519667763
weight,high,0.1563167713412051,0.1563167713412051
high,head,0.15613375305984428,0.15613375305984428
human,harm,0.15606256556706163,0.15606256556706163
number,surprised,-0.15561215626412395,0.15561215626412395
vision,pain,-0.1554144147504708,0.1554144147504708
motion,speech,0.1554114672606103,0.1554114672606103
face,self,0.1554061476983368,0.1554061476983368
texture,low,0.1553709358297566,0.1553709358297566
motion,temperature,0.15509630237297375,0.15509630237297375
sound,practice,-0.1549429068456099,0.1549429068456099
complexity,pleasant,0.15491743198110838,0.15491743198110838
practice,pleasant,0.15491496906893745,0.15491496906893745
away,long,-0.15474587115236094,0.15474587115236094
texture,scene,0.15457369033817236,0.15457369033817236
caused,needs,-0.15407178112455638,0.15407178112455638
low,practice,-0.15369311011712747,0.15369311011712747
large,high,0.1536565945945692,0.1536565945945692
color,pain,-0.15349934607718324,0.15349934607718324
needs,arousal,-0.15334226344933932,0.15334226344933932
away,pleasant,-0.15319140965559577,0.15319140965559577
slow,practice,0.15285132212199792,0.15285132212199792
bright,landmark,0.15280987367162666,0.15280987367162666
slow,unpleasant,-0.15279650231335498,0.15279650231335498
upperlimb,pleasant,0.15236078615419962,0.15236078615419962
dark,small,0.15208516055058552,0.15208516055058552
scene,drive,-0.15206751973809599,0.15206751973809599
bright,music,0.152054471045294,0.152054471045294
fast,upperlimb,0.15198898411460457,0.15198898411460457
slow,head,-0.1516564217326278,0.1516564217326278
pattern,harm,-0.1514402059004055,0.1514402059004055
sound,short,0.15119916383485726,0.15119916383485726
face,short,-0.151144439005521,0.151144439005521
small,pain,-0.15102935620230074,0.15102935620230074
human,disgusted,0.1508545326954315,0.1508545326954315
dark,happy,-0.1503350303279759,0.1503350303279759
dark,body,-0.14982426870309998,0.14982426870309998
bright,toward,0.14949482710813214,0.14949482710813214
biomotion,toward,0.14942980746738557,0.14942980746738557
bright,harm,-0.1494231793604105,0.1494231793604105
music,unpleasant,-0.1491481210894561,0.1491481210894561
pain,needs,-0.1488752962259578,0.1488752962259578
biomotion,high,0.14870411698010133,0.14870411698010133
speech,fearful,0.14848436719989472,0.14848436719989472
sound,number,-0.14806286334938867,0.14806286334938867
lowerlimb,practice,0.1478564142760761,0.1478564142760761
happy,attention,0.14758424685612362,0.14758424685612362
audition,human,0.14739873701986303,0.14739873701986303
large,away,0.1473393368915699,0.1473393368915699
away,happy,-0.14726662307511884,0.14726662307511884
speech,sad,0.14724864624996759,0.14724864624996759
pain,path,0.14714517659555737,0.14714517659555737
vision,high,0.1470459925580527,0.1470459925580527
landmark,benefit,0.14700872954272798,0.14700872954272798
high,short,0.1468534716696554,0.1468534716696554
music,communication,0.14670150383677,0.14670150383677
bright,biomotion,-0.1466166781594401,0.1466166781594401
human,fearful,0.14652953875669195,0.14652953875669195
speech,disgusted,0.1464334193537459,0.1464334193537459
pattern,benefit,-0.14557686871796666,0.14557686871796666
sound,near,-0.1454131464880665,0.1454131464880665
head,upperlimb,0.1449887286797675,0.1449887286797675
path,fearful,0.14488114250029008,0.14488114250029008
body,needs,0.1444521416081603,0.1444521416081603
face,smell,-0.1437480866770807,0.1437480866770807
large,long,0.14360609968322036,0.14360609968322036
face,weight,-0.14353428224693637,0.14353428224693637
pattern,body,-0.1434516697215497,0.1434516697215497
toward,angry,-0.1434079472140096,0.1434079472140096
complexity,unpleasant,-0.14340015130753628,0.14340015130753628
landmark,sad,-0.14226557696828424,0.14226557696828424
motion,music,0.14210505527086242,0.14210505527086242
short,harm,0.14183604817745166,0.14183604817745166
weight,music,0.1418162352669184,0.1418162352669184
large,music,0.14140872895824452,0.14140872895824452
scene,pleasant,0.14138456949621972,0.14138456949621972
music,angry,-0.14103256440887374,0.14103256440887374
motion,communication,-0.14093462801157206,0.14093462801157206
audition,smell,-0.14084462008758808,0.14084462008758808
high,taste,-0.14051930339306318,0.14051930339306318
pain,near,-0.14049890803172907,0.14049890803172907
pleasant,drive,0.14039906506470942,0.14039906506470942
complexity,sad,-0.1403178522617149,0.1403178522617149
biomotion,shape,0.14027656192312607,0.14027656192312607
music,fearful,-0.14025342901814072,0.14025342901814072
lowerlimb,near,0.1402387008436995,0.1402387008436995
large,disgusted,-0.13963659740472922,0.13963659740472922
audition,unpleasant,0.13931822757594275,0.13931822757594275
biomotion,caused,-0.13899720021836207,0.13899720021836207
bright,fast,0.13885122954427473,0.13885122954427473
pain,smell,-0.1387460855779908,0.1387460855779908
long,surprised,0.1386079613627763,0.1386079613627763
smell,short,-0.13818431048828778,0.13818431048828778
touch,music,0.13816710016397651,0.13816710016397651
long,disgusted,0.1379623825615079,0.1379623825615079
taste,self,-0.1375149019063811,0.1375149019063811
motion,caused,-0.1374520385792658,0.1374520385792658
upperlimb,duration,-0.13695206872753246,0.13695206872753246
lowerlimb,caused,-0.1369079187963073,0.1369079187963073
self,arousal,0.13677103836238919,0.13677103836238919
sound,long,-0.13647074690456212,0.13647074690456212
practice,landmark,0.1363916403879518,0.1363916403879518
long,needs,0.13637245134985027,0.13637245134985027
large,fearful,0.13610515642578425,0.13610515642578425
speech,landmark,-0.13597916657517198,0.13597916657517198
large,angry,-0.13581255830340416,0.13581255830340416
small,number,0.13565697870937168,0.13565697870937168
shape,pain,-0.13558134117606496,0.13558134117606496
loud,duration,0.1355475263319045,0.1355475263319045
biomotion,long,-0.13545431715312795,0.13545431715312795
color,lowerlimb,-0.13534938527897997,0.13534938527897997
pattern,low,0.13530525858037962,0.13530525858037962
vision,body,0.1351675740525246,0.1351675740525246
pain,music,-0.13510296074314684,0.13510296074314684
landmark,toward,-0.13501032103071356,0.13501032103071356
shape,attention,-0.13490767263525708,0.13490767263525708
high,path,0.1346875780196946,0.1346875780196946
landmark,disgusted,-0.13451816331292366,0.13451816331292366
shape,audition,0.1344064665114171,0.1344064665114171
face,communication,0.13436386503728182,0.13436386503728182
number,short,-0.13427538357194713,0.13427538357194713
slow,communication,-0.13401051167275188,0.13401051167275188
lowerlimb,cognition,-0.13386745368797895,0.13386745368797895
vision,human,-0.13374573388451133,0.13374573388451133
bright,pain,-0.1336257211493135,0.1336257211493135
low,long,-0.13309793774773582,0.13309793774773582
short,self,0.13277606476374923,0.13277606476374923
head,human,0.13233959356440414,0.13233959356440414
small,face,-0.13231820687237736,0.13231820687237736
practice,time,-0.1322275596404755,0.1322275596404755
pattern,landmark,0.13219628949987464,0.13219628949987464
cognition,happy,0.13216113983400626,0.13216113983400626
music,smell,-0.132160884527251,0.132160884527251
pattern,sound,0.13202891243259912,0.13202891243259912
speech,near,-0.1319486698939009,0.1319486698939009
pain,audition,0.13142480741436166,0.13142480741436166
weight,pain,-0.1306141384935233,0.1306141384935233
path,human,0.13059894512578893,0.13059894512578893
audition,duration,0.13020796246448357,0.13020796246448357
vision,away,0.13006481532364308,0.13006481532364308
dark,touch,0.12918564796782941,0.12918564796782941
human,sad,0.12898289399428314,0.12898289399428314
short,benefit,-0.12874384422455507,0.12874384422455507
landmark,short,-0.12856695714589034,0.12856695714589034
low,harm,0.12830133419481843,0.12830133419481843
biomotion,temperature,-0.1282796933228174,0.1282796933228174
slow,landmark,0.12816066901165393,0.12816066901165393
lowerlimb,communication,-0.12810689364181405,0.12810689364181405
scene,duration,0.12810182868708817,0.12810182868708817
vision,time,-0.1279637769440546,0.1279637769440546
face,fearful,0.12782793731651565,0.12782793731651565
texture,sound,0.1277001556371694,0.1277001556371694
dark,face,-0.12686219077009867,0.12686219077009867
self,harm,-0.12680663508660425,0.12680663508660425
face,landmark,-0.12677106384595127,0.12677106384595127
sound,benefit,-0.12661771305681832,0.12661771305681832
speech,harm,0.12649543362962468,0.12649543362962468
small,pleasant,0.1264477890863268,0.1264477890863268
upperlimb,human,0.12631087425365958,0.12631087425365958
low,benefit,-0.12604657302897396,0.12604657302897396
complexity,touch,0.12577246096908024,0.12577246096908024
practice,path,0.12566284738789324,0.12566284738789324
long,benefit,0.12559769216131816,0.12559769216131816
smell,path,-0.12557676410136356,0.12557676410136356
speech,self,0.12557035726299787,0.12557035726299787
body,drive,0.1254087407447835,0.1254087407447835
biomotion,time,-0.12525412881514345,0.12525412881514345
small,loud,-0.12426585933590277,0.12426585933590277
temperature,path,0.12414098590715653,0.12414098590715653
motion,surprised,0.1241196734211814,0.1241196734211814
head,cognition,0.12373112769787169,0.12373112769787169
biomotion,taste,-0.12353665660642184,0.12353665660642184
bright,loud,0.12350366371949228,0.12350366371949228
social,fearful,0.12349661666211721,0.12349661666211721
pain,high,0.12349346441396176,0.12349346441396176
body,away,0.12332838473988406,0.12332838473988406
pain,scene,-0.12320627471958613,0.12320627471958613
loud,number,-0.1231579782451984,0.1231579782451984
number,cognition,-0.12300413795617338,0.12300413795617338
high,number,-0.1228531778897101,0.1228531778897101
head,fearful,-0.12284616121456216,0.12284616121456216
toward,harm,0.12281765440581563,0.12281765440581563
body,harm,0.12259601319018042,0.12259601319018042
low,head,0.1224025941802744,0.1224025941802744
lowerlimb,harm,0.12200564229731185,0.12200564229731185
upperlimb,time,-0.12200181430170638,0.12200181430170638
communication,happy,0.1214277876976291,0.1214277876976291
face,arousal,0.1213874365403053,0.1213874365403053
speech,away,-0.12130085194818983,0.12130085194818983
biomotion,sound,0.12110481517454713,0.12110481517454713
long,communication,0.12081892222897568,0.12081892222897568
fast,scene,0.12077520267276615,0.12077520267276615
upperlimb,landmark,-0.12075491307671848,0.12075491307671848
slow,sound,0.12069975453033982,0.12069975453033982
high,cognition,-0.12055421781451515,0.12055421781451515
music,taste,-0.12043092040418484,0.12043092040418484
high,fearful,0.1202634207831507,0.1202634207831507
dark,arousal,-0.11984954194928686,0.11984954194928686
near,pleasant,0.11976359866341263,0.11976359866341263
motion,touch,0.1196994143788117,0.1196994143788117
biomotion,loud,0.1193443080487501,0.1193443080487501
number,unpleasant,-0.11878350442277077,0.11878350442277077
music,self,-0.11867192557438151,0.11867192557438151
head,happy,0.11842277024101626,0.11842277024101626
head,number,-0.11832806594362202,0.11832806594362202
harm,drive,0.11829366083797647,0.11829366083797647
music,near,-0.11811370726465023,0.11811370726465023
sound,duration,0.11810368989157509,0.11810368989157509
low,number,-0.11797262470287036,0.11797262470287036
number,fearful,-0.11796511566795066,0.11796511566795066
shape,speech,-0.11795357279530096,0.11795357279530096
caused,self,0.11794617058066219,0.11794617058066219
color,audition,-0.11788092519057072,0.11788092519057072
motion,landmark,0.11787411177236695,0.11787411177236695
fast,needs,-0.11772296129719559,0.11772296129719559
large,texture,0.11768067785907436,0.11768067785907436
number,harm,-0.11721816891160765,0.11721816891160765
taste,happy,0.1171252252816997,0.1171252252816997
pattern,away,0.11692720714855358,0.11692720714855358
pain,long,0.11682885761496574,0.11682885761496574
