feature,mutual_information
scene_x_angry,0.023725657839896108
fast_x_pain,0.02370424208302513
loud_x_number,0.023656605190272018
sound_x_path,0.023585186100336886
touch_x_high,0.02353545996295603
lowerlimb_x_drive,0.023363087311968123
slow_x_low,0.023340901724633323
caused_x_benefit,0.023337097924770678
temperature_x_upperlimb,0.023276162461745464
smell_x_attention,0.023267949895987794
loud_x_harm,0.02325234365499118
sound_x_self,0.0232058959626118
disgusted_x_drive,0.02319694421411045
smell_x_caused,0.02319075332738363
touch_x_music,0.023176192056863165
bright_x_low,0.023159851174016977
loud_x_low,0.023148135123422175
path_x_angry,0.023144577872621808
color_x_loud,0.023107746241786575
sound_x_music,0.02306042964229227
social_x_surprised,0.023050251147441303
weight_x_duration,0.02303221863674909
sound_x_time,0.022922090728368927
slow_x_taste,0.02283845607846957
self_x_happy,0.02283052889740267
temperature_x_cognition,0.022778888576686196
weight_x_music,0.022770684028269317
weight_x_away,0.022760715764105433
loud_x_unpleasant,0.02275713696894721
dark_x_fast,0.022728279696039966
audition_x_attention,0.022706899216646814
vision_x_needs,0.022705994563050558
unpleasant_x_arousal,0.02263958749872197
scene_x_attention,0.022636339142732664
lowerlimb_x_communication,0.022615780055889934
bright_x_consequential,0.022611714953635342
scene_x_needs,0.02253163009790793
pleasant_x_surprised,0.02249854885446889
social_x_cognition,0.02247839286436304
motion_x_smell,0.022447147628369635
social,0.022425651764872656
lowerlimb_x_harm,0.022398112527154845
touch_x_surprised,0.0223626377750612
audition_x_happy,0.022256022267660436
loud_x_duration,0.0221874509734028
cognition_x_attention,0.022168721196629715
temperature_x_consequential,0.02216270471463133
lowerlimb_x_pleasant,0.022160237597675048
touch_x_unpleasant,0.02214873147841856
temperature_x_high,0.022088262913606327
landmark_x_happy,0.0220837188751537
smell_x_benefit,0.022071325018024446
scene_x_caused,0.02204919047990872
texture_x_time,0.022013076888998784
pain_x_away,0.022006878020125686
head_x_lowerlimb,0.021994268842303377
touch_x_pain,0.021986491657189466
audition_x_time,0.021905390536198555
long_x_harm,0.021807206224050413
fearful_sq,0.021780818295924043
scene_x_cognition,0.021723175059395805
shape_x_cognition,0.02167915014742805
head_x_communication,0.021647351084098876
loud_x_sad,0.02159457431287204
slow_x_harm,0.021588253814563974
complexity_x_pain,0.02157200017560368
caused_x_harm,0.021522426590283583
large_x_loud,0.02151826434522719
bright_x_arousal,0.02148542665945996
vision_x_fearful,0.021439575715048065
time_x_unpleasant,0.021337817339991627
high_x_self,0.02133478366167063
small_x_audition,0.02127582918023463
large_x_long,0.02125327943941513
shape_x_fearful,0.0209213197964504
dark_x_away,0.02080852942327449
color_x_face,0.02071711347663463
music_x_duration,0.020666471255238905
long_x_cognition,0.020646377921920367
touch_x_head,0.020536384388581297
long_x_attention,0.020512682286286443
audition_x_away,0.020410217661074315
high_x_happy,0.020379573894369285
dark_x_drive,0.020310041255165334
pattern_x_taste,0.02027611195099488
weight_x_high,0.02023707777329764
time_x_drive,0.020218626042296517
loud_x_lowerlimb,0.0201941769187155
time_x_disgusted,0.02019414797667274
sound_x_long,0.02018290357706598
loud_x_short,0.020171663494453096
complexity_x_pleasant,0.020129944494316376
pleasant_x_fearful,0.020126095538675504
unpleasant_x_happy,0.020076905007847312
pleasant_x_arousal,0.020008569471597903
low_x_away,0.019998181793939196
caused_x_communication,0.01993217312073403
social_sq,0.01993093680030289
scene_x_unpleasant,0.01989289762749813
pleasant_x_sad,0.019885224299172055
pain_x_smell,0.019734632795842977
dark_x_practice,0.01966267558670909
small_x_disgusted,0.019547004036575277
lowerlimb_x_number,0.01948320981951901
harm_x_surprised,0.01930423467947251
disgusted_x_arousal,0.01917519870004125
speech_x_disgusted,0.019172740304961522
touch_x_sad,0.01915234292598833
slow_x_smell,0.0191419167376623
motion_x_pleasant,0.01913839001751194
complexity_x_long,0.019108144142754746
taste_x_away,0.019014827910074805
bright_x_attention,0.018994606253325275
touch_x_angry,0.01890924769890634
away_x_attention,0.01886502419751479
lowerlimb,0.018732867200460523
time_x_needs,0.018622553679412013
loud_x_self,0.018574941082030838
temperature_x_speech,0.018551466532260363
duration_x_angry,0.018408152640192244
cognition_sq,0.018389379250250748
loud_x_human,0.01838887178092996
audition_x_music,0.01834693766391049
bright_x_high,0.018260151182947215
attention_x_arousal,0.01818270005553635
bright_x_away,0.01802503895041374
upperlimb_x_angry,0.017987455183893664
texture_x_smell,0.017984234742393523
upperlimb_x_unpleasant,0.017942140178729638
motion_x_harm,0.017910942868673452
face_x_head,0.01791028667753647
scene_x_long,0.017812180021399726
smell_x_angry,0.017810318117147617
large_x_angry,0.01777409880671521
vision_x_loud,0.017766814429527322
audition_x_long,0.017760627941634022
fast_x_taste,0.017745705130830514
needs_x_attention,0.017649388997354798
pain_x_benefit,0.017642457309106963
lowerlimb_sq,0.01755652573601285
slow_x_angry,0.01751607299112168
weight_x_sad,0.01746588562218343
temperature_x_caused,0.017453762972011067
smell_x_drive,0.01743461497156118
harm_x_angry,0.01737563865823022
social_x_disgusted,0.017353706698931326
audition_x_lowerlimb,0.017351478525060804
long_x_communication,0.01725912662824025
dark_x_upperlimb,0.017210197113565417
low_x_social,0.0172031209653285
taste_x_lowerlimb,0.017125555467397913
music_x_happy,0.017077735034731978
bright_x_harm,0.017054384057717975
pain_x_duration,0.01699105271567558
bright_x_happy,0.016820489213023926
taste_x_social,0.016784356122790722
taste_x_short,0.016765009305294676
angry_x_drive,0.016746119173421725
audition_x_toward,0.01673002562439896
away_x_needs,0.016654573501215353
temperature_x_angry,0.0166534596683523
loud_x_disgusted,0.016630236514824315
disgusted,0.016438668466837836
social_x_harm,0.016332965909960473
audition_x_unpleasant,0.016275303122701645
social_x_pleasant,0.0162117714300285
small_x_fearful,0.016170519473058143
large_x_low,0.016123249431615028
communication_x_disgusted,0.016119587851387562
taste_x_consequential,0.016066910960874647
touch_x_harm,0.015962759693257444
low_x_fearful,0.01592121286477055
music_x_harm,0.015905939595838303
low_x_communication,0.01577211387331179
high_x_attention,0.015725029370187604
loud_x_social,0.015527717647606742
pain_x_scene,0.015434371484768894
touch_x_time,0.015331155510586614
vision_x_head,0.015325096177023267
smell_x_communication,0.015315870818336741
toward_x_needs,0.015276980603280421
smell_x_pleasant,0.015195162649685567
long_x_disgusted,0.015158767930553596
music_x_smell,0.015097416845326617
dark_x_toward,0.014967771536329444
cognition_x_benefit,0.014858843750451545
low_x_pleasant,0.014723214988310085
low_x_happy,0.014693297252906579
short_x_angry,0.014690269354984853
benefit_x_sad,0.01467538973911453
duration_x_disgusted,0.014436470372224397
shape_x_unpleasant,0.014395535029699147
small_x_music,0.014390892139257483
loud_x_upperlimb,0.014389690433725066
music_x_fearful,0.01432865730504096
loud_x_taste,0.014229406190373384
face_x_high,0.014136107088230432
toward_x_harm,0.014091275587885699
unpleasant_x_fearful,0.014004407745063396
motion_x_disgusted,0.01398077937347142
fearful_x_drive,0.013972055108536052
loud_x_speech,0.013948185223876752
bright_x_lowerlimb,0.013917497079962704
long_sq,0.01387000401789562
taste_x_happy,0.013631317827390355
large_x_cognition,0.013579451217124339
sad_x_arousal,0.013560341289952094
upperlimb_x_happy,0.013529519740628215
smell_x_needs,0.013525859104478233
high,0.013513199379358687
dark_sq,0.013499600993644778
temperature_x_loud,0.013484103826129301
consequential_x_communication,0.013453840422395613
low_x_arousal,0.013445113459786384
high_x_lowerlimb,0.013138267877745635
taste_sq,0.013119611424740274
long,0.013093559707457958
head_x_angry,0.013061254437630954
pain_x_attention,0.0130384486552515
audition_x_surprised,0.01303279552919867
pain_x_speech,0.012947019618547273
cognition_x_fearful,0.012944632756799246
smell_x_social,0.012873472241790251
consequential_x_angry,0.012846819488260719
harm_x_fearful,0.01276057068698866
time_x_social,0.012740473359713844
harm_x_arousal,0.012715203388419472
upperlimb_x_sad,0.012500807457701102
dark_x_slow,0.012471293002672024
pain_x_time,0.012426187915790532
scene_x_happy,0.01242584675482683
high_x_number,0.012423377577633898
harm_x_needs,0.012376490905433135
temperature_x_pleasant,0.012280776756009582
taste_x_communication,0.012259958465993481
large_x_head,0.012188982254969893
dark_x_time,0.012097359236078686
sound_x_away,0.012079383121877285
taste_x_surprised,0.012074286828485103
sound_x_pleasant,0.012034992320095528
motion_x_angry,0.012026608008458561
landmark_x_disgusted,0.011800188262809153
high_x_drive,0.011756694307370585
dark_x_speech,0.011627568491533458
touch_x_low,0.011485239657170743
smell_x_long,0.011475090087395667
low_x_disgusted,0.01144479336116011
communication_x_needs,0.011300555944244284
fearful_x_attention,0.01128376911165807
pain_x_consequential,0.011274361911248976
bright_x_benefit,0.011262272697213582
high_x_harm,0.011261919306265078
motion_x_weight,0.01119092996677673
music_x_sad,0.01118948705630185
pattern_x_surprised,0.011110405653041555
pain_x_harm,0.01099780963861785
near_x_angry,0.010994482957194185
time_x_attention,0.010935939907669834
number_x_communication,0.010832701904694098
high_x_arousal,0.010695808485404745
pain_x_pleasant,0.0106467365787839
scene_x_arousal,0.010645373032699856
shape_x_angry,0.010574353839656103
vision_x_harm,0.010430185172683348
touch_x_taste,0.010409554064743531
dark_x_loud,0.01039035161203361
slow_x_weight,0.010325602422788904
dark_x_short,0.010174579282254292
head_x_consequential,0.010150550684077775
pattern_x_duration,0.010137627771036994
sound_x_communication,0.010074963307269647
dark_x_happy,0.010004427084681744
high_x_upperlimb,0.009979279284502374
arousal_sq,0.009804047871581956
low_x_head,0.009770008532877794
taste_x_number,0.009734413482107573
texture_x_surprised,0.009719584360623701
sound_x_disgusted,0.009603866137164241
music_x_benefit,0.009583513576702618
texture_x_angry,0.009566318522246986
taste_x_upperlimb,0.009564243563262131
taste_x_fearful,0.009533912847748738
temperature_x_audition,0.00946436960382524
taste_x_duration,0.009456720870900881
high_x_disgusted,0.009411227438177905
slow_x_touch,0.009364663363403247
low_x_number,0.009193318868134126
temperature_x_scene,0.009133458033140363
lowerlimb_x_disgusted,0.009063259607868801
vision_x_lowerlimb,0.009001381909518269
shape_x_harm,0.008983692034582491
sound_x_social,0.008978715182546892
smell_x_upperlimb,0.008960224630530256
large_x_surprised,0.008889357213225146
arousal,0.008869861732093476
smell_x_sad,0.008825343799342411
caused_x_disgusted,0.008709113621794051
head_x_needs,0.0086724596893073
temperature_x_near,0.008639349156716047
color_x_unpleasant,0.008559558612216689
bright_x_long,0.008482148811550072
bright_x_biomotion,0.008448581389713716
social_x_attention,0.008383228871236437
caused_x_pleasant,0.008340601393889369
head_x_cognition,0.00818077089392344
taste_x_angry,0.008016695662478313
loud_x_head,0.007969258776168386
high_x_needs,0.007907523286114104
taste_x_unpleasant,0.00787297548419974
pattern_x_unpleasant,0.0078025799574446
number_x_harm,0.007764090254414491
pain_x_surprised,0.007722716007911634
sound_x_toward,0.007219669363064618
lowerlimb_x_fearful,0.007215025297803823
sad_x_attention,0.007131171453857776
head_x_drive,0.007096642157717659
audition_x_pleasant,0.006972117842155567
dark_x_surprised,0.006860814737656762
motion_x_number,0.006590650916521668
dark,0.006575042578634616
high_x_toward,0.006543311251352213
loud_x_communication,0.006507567290099825
audition_x_consequential,0.006451227096370804
dark_x_sad,0.006366108495257539
low_x_time,0.006296025471396405
low_x_cognition,0.006020326431368517
sound_x_unpleasant,0.005931779828156847
taste_x_pleasant,0.005919681016305356
cognition_x_disgusted,0.0058697537024863244
disgusted_x_fearful,0.0058566431738766855
high_x_short,0.00581493739364114
fast_x_disgusted,0.005754178925522657
smell_x_time,0.0055917095178035225
pain_x_low,0.005555054606710019
audition_x_head,0.0055308081406229
vision_x_happy,0.005509638810161643
music_x_toward,0.0054994245070623116
social_x_fearful,0.005497447328019156
speech_x_smell,0.005444575797433959
caused_x_happy,0.005417398603544843
bright_x_path,0.0053784724713095144
vision_x_disgusted,0.005325298707702597
pleasant_x_disgusted,0.005282334836294478
dark_x_needs,0.005244906015765105
needs_sq,0.005208243926831724
shape_x_sad,0.00520699091742971
temperature_x_harm,0.005195171392272435
pattern_x_self,0.005097001414389624
speech_x_surprised,0.00507547242860884
large_x_taste,0.00502759713868417
toward_x_sad,0.005014059983371233
small_x_pain,0.004856719813400634
taste_x_harm,0.004657128702018509
bright_x_needs,0.004491216420679178
temperature_x_time,0.004461520699466925
temperature_x_away,0.004438758478307658
needs,0.004428657825619631
pain_x_angry,0.00434124770464539
temperature_x_fearful,0.004298261623148836
temperature_x_sad,0.004256886890642297
taste_x_self,0.004219075660127913
dark_x_attention,0.0041616135976103585
dark_x_cognition,0.004074677708165941
touch_x_sound,0.003979456363842893
dark_x_arousal,0.003951622393464582
head_x_harm,0.003949902739112554
pain_x_high,0.003817415565530613
pain_x_communication,0.003815853497452615
music_x_pleasant,0.0038090629913314356
touch_x_smell,0.003679951749835597
loud_x_near,0.003631669842480756
music_x_head,0.0036133574654906297
bright_x_landmark,0.0035602830568344235
taste_x_caused,0.0035299264139725395
upperlimb_x_fearful,0.0034436989783235283
smell_x_surprised,0.0033024762316629097
toward_x_number,0.0032111552005182897
bright_x_human,0.003149646344215551
disgusted_x_needs,0.0031360611207917888
long_x_sad,0.0031200604073844396
texture_x_harm,0.0030491641684888826
motion_x_fearful,0.0029786948411736347
music_x_disgusted,0.0029714617894160966
weight_x_disgusted,0.002963312445529498
harm_x_drive,0.00281969752890765
high_x_surprised,0.002768622365757256
shape_x_disgusted,0.002741961231223611
away_x_social,0.0026411761477911355
social_x_unpleasant,0.002578192850515748
duration_x_needs,0.00223067631861662
small_x_sad,0.002174872033630537
happy_x_sad,0.002155283439835287
pleasant_sq,0.002111541085986657
pleasant_x_angry,0.002054125788452321
audition_x_sad,0.002052369503936502
sound_x_needs,0.0019049473808758766
pattern_x_angry,0.0017679304765623183
temperature_x_long,0.0017289640812110374
high_x_sound,0.0015750173444815108
vision_x_surprised,0.0014900606467391775
pain_x_head,0.0014016039352304777
loud_x_time,0.001297639717417809
consequential_x_sad,0.0012746252138933212
large_x_sad,0.0012301651224300159
touch_x_disgusted,0.0011928133255056927
bright_x_social,0.0010179162763479521
number_x_sad,0.0006359977961039043
texture_x_disgusted,0.0005209583295613385
scene_x_sad,0.00034391893526386497
scene_x_pleasant,0.0003322293968011092
scene_x_time,0.0002421067839419866
pleasant_x_needs,0.0002326738628548597
social_x_angry,0.00022864966028612876
large_x_disgusted,9.427148445806388e-05
loud_x_music,0.0
upperlimb_x_disgusted,0.0
harm_x_unpleasant,0.0
temperature_x_taste,0.0
pain_sq,0.0
sad_x_fearful,0.0
harm_x_disgusted,0.0
temperature_x_unpleasant,0.0
smell_x_self,0.0
smell_x_consequential,0.0
texture_x_pain,0.0
temperature_x_social,0.0
unpleasant_x_sad,0.0
fearful_x_arousal,0.0
unpleasant_x_disgusted,0.0
unpleasant_x_surprised,0.0
pain_x_happy,0.0
pain_x_unpleasant,0.0
toward_x_angry,0.0
toward_x_unpleasant,0.0
dark_x_angry,0.0
dark_x_unpleasant,0.0
dark_x_fearful,0.0
dark_x_disgusted,0.0
dark_x_pleasant,0.0
pain_x_caused,0.0
lowerlimb_x_sad,0.0
loud_x_cognition,0.0
loud_x_angry,0.0
loud_x_fearful,0.0
low_x_taste,0.0
low_x_lowerlimb,0.0
bright_x_sad,0.0
pain_x_lowerlimb,0.0
bright_x_fearful,0.0
bright_x_disgusted,0.0
bright_x_unpleasant,0.0
bright_x_angry,0.0
pain_x_long,0.0
dark_x_pain,0.0
motion_x_sad,0.0
music_x_attention,0.0
music_x_consequential,0.0
music_x_unpleasant,0.0
audition_x_cognition,0.0
bright_x_caused,0.0
bright_x_communication,0.0
bright_x_cognition,0.0
pain_x_arousal,0.0
pain_x_drive,0.0
toward_x_disgusted,0.0
audition_x_taste,0.0
complexity_x_happy,0.0
time_x_sad,0.0
away_x_unpleasant,0.0
away_x_angry,0.0
dark_x_landmark,0.0
dark_x_touch,0.0
dark_x_audition,0.0
dark_x_high,0.0
dark_x_sound,0.0
pleasant_x_attention,0.0
attention,0.0
temperature_x_surprised,0.0
communication_x_unpleasant,0.0
taste_x_toward,0.0
taste_x_time,0.0
taste_x_long,0.0
smell_x_cognition,0.0
pain_x_taste,0.0
head_x_sad,0.0
music_x_away,0.0
head_x_arousal,0.0
head_x_attention,0.0
head_x_surprised,0.0
head_x_disgusted,0.0
head_x_social,0.0
head_x_long,0.0
pain_x_fearful,0.0
bright_x_surprised,0.0
shape_x_pain,0.0
sound_x_duration,0.0
high_x_fearful,0.0
high_x_angry,0.0
high_x_pleasant,0.0
high_x_unpleasant,0.0
music_x_path,0.0
shape_x_time,0.0
music_x_upperlimb,0.0
sound_x_angry,0.0
dark_x_social,0.0
dark_x_consequential,0.0
dark_x_human,0.0
dark_x_communication,0.0
small_x_angry,0.0
sound_x_cognition,0.0
vision_x_long,0.0
dark_x_duration,0.0
scene_x_fearful,0.0
scene_x_disgusted,0.0
dark_x_caused,0.0
dark_x_long,0.0
music_x_number,0.0
music_x_long,0.0
bright_x_pain,0.0
long_x_needs,0.0
long_x_fearful,0.0
long_x_angry,0.0
pain_x_audition,0.0
weight_x_fearful,0.0
pain_x_music,0.0
slow_x_head,0.0
color_x_self,0.0
pattern_x_pain,0.0
pattern_x_disgusted,0.0
pattern_x_sad,0.0
high_x_social,0.0
taste_x_path,0.0
smell_x_disgusted,0.0
low_x_needs,0.0
vision_x_pain,0.0
attention_sq,0.0
scene_x_communication,0.0
scene_x_harm,0.0
taste_x_sad,0.0
texture_x_sad,0.0
low_x_caused,0.0
temperature_x_toward,0.0
taste_x_disgusted,0.0
happy_x_needs,0.0
unpleasant_sq,0.0
social_x_happy,0.0
fearful_x_surprised,0.0
taste_x_arousal,0.0
taste_x_drive,0.0
disgusted_x_attention,0.0
pain,0.0
pleasant,0.0
unpleasant,0.0
angry_x_arousal,0.0
sad_x_angry,0.0
sad_x_disgusted,0.0
needs_x_arousal,0.0
angry_x_disgusted,0.0
