feature,max_abs_class_mean_contrast
bright_x_music,0.26937806903086936
music_x_unpleasant,0.26820673573057113
number_x_needs,0.26817700143363526
toward_x_sad,0.26728452433783517
number_sq,0.26672227215025596
fast_x_face,0.2666566160457183
body_x_loud,0.26613228034909886
fast_x_fearful,0.266035308133939
dark_x_biomotion,0.26596256014741854
smell_x_unpleasant,0.2656234444829721
happy_sq,0.2656105214124428
speech_x_cognition,0.26554644920051035
face_x_head,0.26498662488542796
small_x_disgusted,0.26470855538351873
biomotion_x_harm,0.26465052420436386
temperature_x_practice,0.2645946220155065
smell_x_surprised,0.26404437490621047
dark_x_audition,0.2640071205654857
shape_x_cognition,0.2631880589715339
pain,0.26318734312553577
unpleasant,0.2631367545235163
body_x_sad,0.26243417386953416
fast_x_sad,0.2619241411859521
music_x_scene,0.26176715788030713
landmark_x_fearful,0.26131118466525677
fast_x_pain,0.26080048670946776
landmark_x_angry,0.26078885354956205
high_x_practice,0.26066716409901264
small_x_angry,0.26022567131373864
sound_x_music,0.26007403014997516
loud_x_music,0.25979029204558396
dark_x_caused,0.2597631077728046
biomotion_x_speech,0.25958459654427823
dark_x_landmark,0.25952552768404435
vision_x_body,0.25937572414333293
music_x_number,0.2587383391922214
motion_x_face,0.258432442540967
temperature_x_communication,0.2577283954865884
biomotion_x_number,0.2575112355940065
audition_x_music,0.2571320865741912
taste_x_lowerlimb,0.2569010572261979
bright_x_duration,0.25690011648335914
loud_x_harm,0.2567819468363252
temperature_x_social,0.25599038061417306
high_x_music,0.2556968172885676
large_x_fearful,0.2553578805842915
low_x_time,0.25487416443492394
low_x_long,0.254701170206887
low_x_head,0.2542856893460524
disgusted_x_drive,0.254126228162895
complexity_x_music,0.2540027093053674
low_sq,0.2539483551694904
duration_x_harm,0.253885144035914
complexity_x_attention,0.25383175706417455
dark_x_complexity,0.2536000466879526
time_x_disgusted,0.25280933696815616
complexity_sq,0.25265499722040424
low_x_communication,0.2520397025035319
low_x_needs,0.25194161306139795
music_x_speech,0.2512680044870598
large_x_music,0.2508791811427029
texture_x_music,0.25043216519583356
touch_x_harm,0.24999047762312865
smell_x_fearful,0.24945253120442046
temperature_x_needs,0.2494204650079599
color_x_communication,0.24904895592174892
dark_x_head,0.24876329196567162
weight_x_sad,0.24869960663511279
music_x_sad,0.24851623705865372
music_x_short,0.24847061952370586
long_x_cognition,0.2479250854932794
communication_x_needs,0.24776910638727354
complexity_x_arousal,0.24757790050456044
duration_x_angry,0.24710303479455412
low_x_human,0.24677209056780378
large_x_taste,0.24666481727882084
toward_x_harm,0.24621670768698217
landmark_x_unpleasant,0.2460813006005747
temperature_x_music,0.245781363493984
motion_x_speech,0.24543622874514712
speech_x_social,0.2452066820301899
long,0.24510099330106447
pattern_x_long,0.24473854066699136
music,0.24461618885798384
low_x_duration,0.24429315718151015
large_x_disgusted,0.2442575885359374
loud_x_angry,0.24384507147649281
audition_x_fearful,0.24365628232768982
touch_x_low,0.24362950870106062
small_x_number,0.243527249958714
time_sq,0.24315349321072932
cognition_x_surprised,0.24286508658606795
taste_x_unpleasant,0.24285748978113733
taste_x_number,0.24273491081650983
body_x_audition,0.24241609109921852
scene_x_sad,0.24167510311256457
music_x_smell,0.2416564152456047
dark_x_low,0.24150746584140592
dark_x_taste,0.24114401021376244
face_x_sad,0.2411389456714911
temperature_x_attention,0.24105782334403505
biomotion_x_taste,0.24084073106497053
face_x_social,0.2408280766513012
pain_x_sad,0.24071799525946583
loud_x_fearful,0.24058736027242816
large_x_duration,0.24022173153023427
pain_x_speech,0.239148568757878
taste_x_practice,0.2386600110154902
time,0.2383647414040053
touch_x_number,0.23758953770761254
high_x_cognition,0.237516172602376
high_x_fearful,0.2375107709960232
face_x_benefit,0.23734426365580388
vision_x_harm,0.23697861477313503
music_x_near,0.236973031972815
temperature_x_arousal,0.2369538886748075
music_x_away,0.236842680693577
face_x_human,0.2365123603830766
sound_x_practice,0.2360192437292682
face_x_upperlimb,0.23595247361113442
landmark_x_disgusted,0.23528806725159881
weight_x_cognition,0.2352358021466985
low_x_harm,0.23518290965580346
dark_x_music,0.23517173096846872
unpleasant_x_surprised,0.2347463929153724
vision_x_pain,0.23385572984880765
high_x_sad,0.23349082728253187
shape_x_self,0.23345146669522795
low_x_music,0.23317570057415257
music_x_upperlimb,0.23298086604775942
number_x_fearful,0.23258593961764112
dark_x_surprised,0.23144189411822383
music_x_attention,0.2309343110559598
cognition_x_needs,0.23084995445410028
face_x_needs,0.23050659933053472
smell_x_communication,0.23003983272755943
temperature_x_speech,0.22944354732143668
dark_x_away,0.2294348164197759
caused_x_cognition,0.22871815607720367
bright_x_cognition,0.22852087184884307
face_x_music,0.2281064759324953
loud_x_unpleasant,0.22799889935744766
music_x_human,0.22774284246134954
motion_x_pain,0.22768263104423997
long_x_harm,0.22709337302165636
bright_x_sad,0.22708739541550702
speech_x_head,0.22616674357126218
dark,0.22611284584723212
touch_x_taste,0.22573866334366785
bright_x_social,0.22538852179816826
speech_x_near,0.22495955241550372
pain_x_angry,0.22447120478585167
fast_x_taste,0.2243364637366385
motion_x_disgusted,0.22423581525389077
caused_x_pleasant,0.22415249948741323
speech_x_human,0.22409846797383406
harm_x_needs,0.22390602859014475
biomotion_x_sad,0.2238144208429631
bright_x_practice,0.2231836229615985
music_sq,0.2230546662157018
bright_x_pain,0.22296610544137138
face_x_long,0.22265454135846954
bright_x_disgusted,0.22258320805033593
music_x_disgusted,0.22248474088584008
body_x_high,0.22213060760498088
bright_x_time,0.22212520992972853
taste_x_needs,0.22196016023217868
duration_x_long,0.22152182877883297
number_x_sad,0.2214886765191485
speech_x_upperlimb,0.22120975171013574
pain_x_landmark,0.2212000804036511
shape_x_long,0.22101790092269638
long_x_angry,0.22082096281493177
face_x_consequential,0.22049242055595744
music_x_harm,0.22012047542033966
small_x_unpleasant,0.22003430108586175
bright_x_caused,0.21980893728357412
speech_x_benefit,0.21971027258311226
bright_x_unpleasant,0.21967748425947203
temperature_x_surprised,0.21951458424248815
cognition_sq,0.21930302170501756
face_x_loud,0.21910606877402897
number_x_disgusted,0.2188681254039524
large_x_sad,0.21886528961009094
face_x_touch,0.21809944846952165
music_x_pleasant,0.21769325502124226
duration_sq,0.21719189855290466
texture_x_fearful,0.21679647320360315
pain_x_toward,0.21674111466089854
sound_x_fearful,0.21639949156725205
unpleasant_x_disgusted,0.21633500292054028
disgusted_x_surprised,0.21602406560443763
color_x_human,0.21575641106253582
music_x_benefit,0.21559762107418576
unpleasant_x_needs,0.21492295833461575
pain_x_loud,0.214902901289271
dark_x_slow,0.21434950658578142
unpleasant_x_drive,0.21382006767251907
temperature_x_taste,0.21322552388273297
pain_x_music,0.21286927736926733
small_x_music,0.2128132140700928
bright_x_surprised,0.21231023136679425
pain_x_smell,0.21217822608583986
smell_x_caused,0.21179753272972343
consequential_x_harm,0.21176820733995289
fast_x_speech,0.21048570111407033
large_x_unpleasant,0.2104425267691052
slow_x_harm,0.2101925299878535
shape_x_fearful,0.2098992300830533
cognition_x_attention,0.20956504591742328
vision_x_time,0.2089256253845057
disgusted_sq,0.20885926107052116
slow_x_low,0.2087600158331243
touch_x_music,0.2085594591976288
high_x_unpleasant,0.20835067489103593
taste,0.20745563297926117
motion_x_unpleasant,0.20694015008828423
bright_x_fearful,0.20691022672658319
biomotion_x_fearful,0.20601997587433524
body_x_speech,0.20594761814047768
unpleasant_x_sad,0.20571119714142325
pleasant_x_angry,0.20551062387443958
large_x_angry,0.2049363495817961
shape_x_pain,0.20380092072485786
music_x_surprised,0.2030868607857169
speech_x_unpleasant,0.20303418197763337
unpleasant_sq,0.2029279142026348
large_x_pain,0.20233699132478997
number_x_human,0.20223658089551738
music_x_landmark,0.20214645284030433
body_x_fearful,0.20204301659512564
pattern_x_speech,0.20195896282786632
face_x_body,0.2017332178938602
taste_x_consequential,0.20166314897198126
shape_x_caused,0.20159287212793756
taste_x_social,0.2013955397538202
small_x_pain,0.2004124032433468
high_x_speech,0.1991062253773155
disgusted,0.19888022842100597
time_x_unpleasant,0.19835943528177077
music_x_toward,0.1983463569103259
temperature_x_time,0.1982134751528465
body_x_sound,0.19785888006453842
music_x_happy,0.1977265873861395
sad_x_needs,0.19751651831752448
consequential_x_angry,0.19749459515847909
texture_x_pain,0.19574010992242138
number_x_time,0.19568403743597998
music_x_path,0.19561154125103158
temperature_x_pain,0.19552898677056776
dark_x_pain,0.1953233289692585
time_x_duration,0.19531124835749392
high_x_disgusted,0.19495328502000592
cognition_x_happy,0.19408865409223303
complexity_x_pain,0.19356779270750935
loud_x_disgusted,0.19345907987047156
angry,0.19291330102179774
complexity_x_time,0.19224919013227398
taste_x_duration,0.19170412265566533
time_x_sad,0.19083117212954057
caused_x_harm,0.18980163485641843
consequential_x_fearful,0.18962434693849348
temperature_x_harm,0.1888944860096517
loud_x_taste,0.188882411037207
music_x_cognition,0.18873576491524496
toward_x_fearful,0.18846540546296903
vision_x_speech,0.18840129412046852
pain_x_high,0.18827825192122336
low_x_sad,0.18808840355013015
angry_x_attention,0.18806087378651018
low_x_practice,0.18714357292188855
speech_x_surprised,0.1871394977130309
taste_x_attention,0.1870941968241467
face_x_weight,0.1858848662230321
angry_x_surprised,0.18584657634539556
taste_x_communication,0.18487677904864475
harm_x_attention,0.18467571292098175
smell_x_angry,0.18438213757419977
biomotion_x_disgusted,0.1842744320314731
slow_x_face,0.18419179721526605
pain_x_duration,0.18403425453894942
body_x_disgusted,0.1836705745831674
face,0.18319355056047593
face_x_lowerlimb,0.18317062621235594
audition_x_unpleasant,0.1828622112992043
music_x_arousal,0.1826522781777292
pain_x_number,0.18189413686107886
music_x_head,0.18154695056545445
temperature_x_duration,0.1810597872890293
caused_x_angry,0.18099763133553776
weight_x_fearful,0.18058931076884477
temperature_x_consequential,0.18032398450956477
number_x_angry,0.18004735587461482
large_x_speech,0.17966502094888304
loud_x_cognition,0.17927532827938603
face_x_arousal,0.17849837674768143
consequential_x_unpleasant,0.17819812727342116
texture_x_disgusted,0.17801109608716506
angry_x_arousal,0.17793472503003016
head_x_harm,0.17754480572005438
dark_x_consequential,0.1774965547954961
loud_x_speech,0.1774113883902242
small_x_fearful,0.1767997022015653
head_x_cognition,0.17666645971527414
lowerlimb_x_number,0.17622525763811878
audition_x_speech,0.1758643185401143
pain_x_surprised,0.17570485530813987
pain_x_caused,0.1755132666930915
taste_x_surprised,0.17522771162538442
smell_x_time,0.17513998698169903
low_x_caused,0.17435435974182403
motion_x_sad,0.17400016137700755
pain_x_drive,0.17353211386803438
face_x_high,0.17334727388154553
landmark_x_sad,0.1727567164646748
slow_x_fearful,0.17230711054033948
face_x_caused,0.17211613773829806
low_x_fearful,0.17200103213462548
speech_x_lowerlimb,0.17173367942503337
large_x_face,0.17047600522710324
vision_x_practice,0.1701356466058911
unpleasant_x_arousal,0.16966538933723163
touch_x_speech,0.16944694085913176
face_x_pleasant,0.16890717903462124
pain_x_consequential,0.16883349283240834
speech_x_consequential,0.16879703421250963
complexity_x_long,0.16867338981913582
small_x_sad,0.16812395434017402
vision_x_fearful,0.16706817702433716
time_x_long,0.16698256632158953
shape_x_body,0.16610021415266726
number_x_unpleasant,0.16600574113879635
music_x_time,0.16479144631631892
shape_x_disgusted,0.1646893213362392
speech_x_drive,0.16450338966051478
audition_x_angry,0.16293338578276842
bright_x_communication,0.16181236359779866
high_x_taste,0.1615741051373419
speech_x_time,0.16135394043397233
sad_x_disgusted,0.16026557418906154
vision_x_duration,0.15927915045742966
music_x_long,0.15890823366049153
smell_x_consequential,0.15858849808992884
head_x_fearful,0.15838841591286917
pain_x_sound,0.1582449145704035
music_x_caused,0.15806655153067126
face_x_audition,0.15790429293411293
scene_x_fearful,0.15611790694201738
taste_x_arousal,0.15602121245281703
cognition_x_unpleasant,0.1558257499905552
speech_x_smell,0.155710989438809
music_x_needs,0.15503798769082078
caused_x_unpleasant,0.15358455986557099
communication_x_fearful,0.15340540188411372
pain_x_audition,0.15295013287234352
number_x_caused,0.15277323088219188
head_x_sad,0.15252675990179546
face_x_angry,0.15177046098398292
long_x_sad,0.15170838961260671
biomotion_x_music,0.15163874638487945
face_x_speech,0.1503432017725993
weight_x_caused,0.15030377661565186
face_x_drive,0.15012294427450987
audition_x_sad,0.14991478788093834
audition_x_disgusted,0.14988039262474992
duration_x_sad,0.14936925944854643
communication_x_unpleasant,0.14916119276881862
color_x_body,0.14881099492352004
smell_x_duration,0.14765014466706927
sound_x_sad,0.1471568881205034
duration_x_unpleasant,0.1465615595826038
dark_x_attention,0.14645544538764277
sound_x_unpleasant,0.1454776160135091
low_x_taste,0.14540771009589945
small_x_face,0.1453224198610249
pattern_x_duration,0.14503557611032536
complexity_x_taste,0.14494940321449298
taste_x_disgusted,0.14491541819366324
speech_x_arousal,0.14477397827768565
number_x_long,0.14458209330595415
cognition_x_angry,0.14402494810060368
fearful_x_attention,0.14396083626478132
music_x_communication,0.14368668021851302
face_x_surprised,0.14289382531744355
social_x_sad,0.14218542097847975
pain_x_arousal,0.14163939586157828
unpleasant_x_angry,0.14132043798169966
pain_x_scene,0.1413110327235985
music_x_lowerlimb,0.1408114742402528
communication_x_sad,0.14032935882683986
social_x_fearful,0.1388377451827292
music_x_drive,0.13874311104528406
weight_x_disgusted,0.13805818008807974
pattern_x_face,0.13780042826206346
speech_sq,0.137518601525779
taste_x_time,0.13747578161607504
social_x_harm,0.13700123484028467
pain_x_harm,0.1368470947851947
face_sq,0.13601070150668448
high_x_angry,0.13599577001261418
slow_x_taste,0.1357355842052581
face_x_happy,0.13539908422153982
shape_x_unpleasant,0.1352162010643538
texture_x_unpleasant,0.13492090324390715
body_x_music,0.13458976256805397
temperature_x_long,0.13356400298240848
speech_x_number,0.13318371483674935
fearful_x_arousal,0.13260393896302303
time_x_angry,0.13256331924197737
music_x_taste,0.13209629574413026
texture_x_speech,0.1318199040026488
number_x_cognition,0.13124982020857479
fearful_x_needs,0.1312000140413029
sound_x_speech,0.1311187654734113
shape_x_angry,0.12946115053808874
number_x_self,0.1287691010948812
speech_x_scene,0.1286311399250363
sound_x_taste,0.12816395213286724
harm,0.12785399585549884
taste_x_long,0.12719870770978964
body_x_smell,0.12672995825105937
pattern_x_pain,0.12664135301858243
caused_x_fearful,0.12424640104007593
texture_x_sad,0.12309943918849049
pain_x_low,0.12303337815818163
speech_x_sad,0.12253537510104398
shape_x_duration,0.1223042083881012
pain_x_social,0.12100423132140752
low_x_unpleasant,0.12056149732441099
small_x_speech,0.12008303430472111
angry_x_drive,0.11997726570817867
audition_x_taste,0.11990899696882043
face_x_disgusted,0.11931682825953298
harm_x_disgusted,0.11888628300095291
harm_x_angry,0.11861981868305675
unpleasant_x_attention,0.11861883072015934
long_x_disgusted,0.11852517312898918
temperature_x_fearful,0.11819852467721484
taste_x_harm,0.11731381900971344
face_x_number,0.11730937631032347
speech,0.11720252552699152
complexity_x_harm,0.11714959665591897
music_x_duration,0.11708763950210409
harm_x_arousal,0.1170108349199071
social_x_unpleasant,0.11596459527395055
long_x_fearful,0.11579267661709854
vision_x_face,0.11447986543872994
slow_x_music,0.11441629956768383
cognition_x_harm,0.1137088532235267
scene_x_disgusted,0.11354141421758746
duration_x_disgusted,0.11324093795950323
head_x_disgusted,0.11169358512163549
sound_x_angry,0.11151724087691464
shape_x_sad,0.11006752200852966
speech_x_harm,0.1095299469891472
face_x_texture,0.1078374377744542
face_x_sound,0.10762959458935475
time_x_fearful,0.10714430500299642
speech_x_long,0.1065286944773238
consequential_x_sad,0.10640899199546368
duration_x_fearful,0.10631597796933337
pain_x_head,0.10600111557626693
body_x_number,0.10594151247924835
practice_x_number,0.10571388466120683
pain_x_communication,0.10563703567638126
weight_x_pain,0.10525053330042197
number_x_duration,0.10505053300693697
slow_x_number,0.10486630558738629
sound_x_disgusted,0.1033466794656861
audition_x_cognition,0.102803299177044
music_x_social,0.10209731493307712
harm_x_unpleasant,0.10188667174077433
disgusted_x_arousal,0.1016506816748788
sad_x_arousal,0.09903935970842614
music_x_practice,0.09860496141151685
cognition_x_sad,0.09851912209650454
dark_x_communication,0.09479525990782628
pattern_x_fearful,0.09469546983415923
long_sq,0.09469257220091398
consequential_x_disgusted,0.09455916939144009
dark_x_duration,0.09413933050241372
disgusted_x_needs,0.09351204920842844
angry_x_fearful,0.0927788681901464
angry_x_needs,0.09274473997608336
low_x_angry,0.09154369879506663
caused_x_disgusted,0.08751445942058185
sound_x_cognition,0.08739965288310526
sad_x_fearful,0.08705265602917635
body_x_low,0.08558952273663264
speech_x_angry,0.08433578162133135
speech_x_attention,0.08401317025623238
communication_x_angry,0.08288771269977661
face_x_harm,0.08188159380664238
social_x_disgusted,0.08128202927990204
weight_x_unpleasant,0.08036434936372791
angry_x_disgusted,0.08005110724087967
pain_x_needs,0.07939111270458422
pain_x_attention,0.0791133946097744
low_x_disgusted,0.07790868898051227
disgusted_x_attention,0.07646721320912114
dark_x_arousal,0.07641705690133574
pleasant_x_sad,0.07593363890323906
fearful,0.07585059574461984
harm_sq,0.07557737701194721
harm_x_fearful,0.07553572647897215
pain_x_long,0.07403897632108655
communication_x_disgusted,0.07395269278735797
face_x_smell,0.07332702374860672
dark_x_needs,0.07256584814737742
face_x_fearful,0.07176386410061432
long_x_unpleasant,0.07113995476613087
music_x_consequential,0.07020599288322388
communication_x_harm,0.06978452428991051
speech_x_caused,0.06974213924125197
taste_x_caused,0.06937389170805769
scene_x_unpleasant,0.068728563897305
color_x_cognition,0.06744204505636772
cognition_x_fearful,0.06375152487161725
vision_x_long,0.06330671103170815
sad_x_attention,0.06303949222957275
pattern_x_unpleasant,0.06236547820686028
head_x_unpleasant,0.061887760411932606
cognition_x_disgusted,0.061559402167997906
face_x_scene,0.060846402800915814
disgusted_x_fearful,0.05694920331093732
speech_x_disgusted,0.05672506687612862
complexity_x_face,0.05583503290517691
social_x_angry,0.051468749141594876
fearful_sq,0.05066864469406178
speech_x_needs,0.05019331032834587
low_x_speech,0.04942648753559249
weight_x_angry,0.04940740046168351
unpleasant_x_fearful,0.04917952816723756
face_x_low,0.0478718634176273
slow_x_speech,0.04763593511252633
speech_x_happy,0.04722744468194746
speech_x_pleasant,0.046945196259651836
complexity_x_speech,0.04268292443074445
pattern_x_disgusted,0.042546213247759576
pain_x_fearful,0.04228519838429003
face_x_attention,0.041710257335668584
low_x_cognition,0.03900335012515882
time_x_harm,0.03668401992499154
dark_x_long,0.03599052393004243
dark_x_harm,0.034989650080847555
dark_x_time,0.03485911635209587
sad_x_angry,0.03401784915557254
dark_x_practice,0.03207303023253723
complexity_x_fearful,0.030199745113830143
speech_x_fearful,0.029959210163239124
color_x_self,0.02926610374517517
scene_x_angry,0.0286688894689405
caused_x_sad,0.024780689912804313
harm_x_sad,0.023519746343112928
head_x_angry,0.019110521019438238
temperature_x_caused,0.018573422078566156
dark_x_social,0.016213801406906328
complexity,0.0
